label,num,weekend,weekday,h1,h2,h3,h4
1,119,944,2214,6929,6331,6746,7790
6,26,25,79,35,137,226,99
1,837,5879,14220,28640,37795,36281,39076
6,9,7,17,48,48,50,42
7,11743,17108,41500,36590,50815,86920,73505
2,94,197,666,166,1259,1434,601
1,1507,7251,17155,32562,40198,39069,45674
6,12,14,23,56,81,63,39
7,2045,3818,9896,2614,14462,23582,12384
7,5067,9719,25749,22712,41904,53213,39971
1,176,917,2303,3648,5293,5719,5707
6,1,0,2,6,6,11,7
2,788,1689,6611,825,12989,14779,2103
1,518,2978,7209,18110,19536,18516,21550
1,694,3691,9536,19879,25465,22000,23652
1,975,4530,11091,24889,27011,24893,29932
1,3298,6986,19940,5060,46166,52175,11395
1,1072,6560,16027,32315,44102,46331,44800
3,50,60,201,178,375,436,309
1,206,1504,3590,7012,9399,8585,9574
9,1265,1230,3633,1280,5882,5706,2441
2,473,1699,5448,660,10876,10081,3679
2,507,654,2053,235,2624,2428,482
2,260,772,1941,3374,4008,4464,4743
6,3,0,7,6,10,8,8
2,577,804,2618,45,3734,4511,492
3,22,43,93,72,350,359,77
2,655,800,2267,360,2338,3065,1096
5,5,15,38,22,60,54,25
7,27,35,82,16,103,104,66
2,437,870,2935,563,6818,7940,1627
1,204,1101,2817,4495,6723,6459,5981
8,1476,5425,15943,14880,39180,41961,19966
2,984,2350,6025,9419,13347,14502,13788
2,630,5096,12833,27316,30997,23148,29074
1,39,211,532,777,1067,1145,1140
5,4,5,8,2,5,7,10
2,126,263,757,594,1999,1835,964
1,730,3773,8857,9556,20132,21565,18657
2,390,1025,3108,1880,6073,7060,2517
7,7511,12760,34179,43280,66635,55106,51488
1,340,3433,8226,19088,23051,23873,26576
2,584,1451,4204,2719,10102,10248,4556
1,145,243,712,261,1503,1994,699
1,632,3054,7521,13724,20061,19424,18428
7,1072,1567,4898,1890,6082,7594,3308
7,22,26,56,31,104,136,55
1,443,3111,7313,16869,18746,17399,21013
7,23545,38088,104922,18309,169047,246755,76240
5,6,1,12,0,26,10,4
7,10788,13749,34163,12281,34838,54918,36897
5,6,7,25,22,26,31,27
1,794,4568,11189,24913,26853,27749,32688
2,321,1207,3146,2012,8183,8972,5500
1,466,3178,8009,13271,20072,20438,19751
2,10006,35448,113632,1691,213617,209724,77105
2,398,1959,5090,10464,11491,12650,13279
3,51,342,1015,1826,2687,2566,2077
8,5007,7581,21115,10034,31645,33098,22747
6,686,4860,11687,21884,27702,24800,30999
6,485,558,1395,124,1246,1868,681
2,24,76,194,129,421,402,274
2,57,118,269,164,406,467,470
1,206,600,1610,790,3208,3002,1916
1,8,13,29,29,36,23,47
8,196,770,1914,3683,4082,4000,4739
2,2245,5334,13870,1586,25496,37009,16711
2,110,83,228,40,113,246,175
1,25,26,33,42,65,69,70
1,183,489,1180,1441,2343,2449,2172
1,1020,8634,20611,49246,52919,43863,58561
3,147,297,866,369,1807,1785,790
6,149,232,555,652,904,934,988
6,842,3720,9430,22192,25622,24857,25652
6,189,231,616,716,866,772,844
6,707,384,2176,2340,4933,5770,3016
7,49,83,207,110,277,217,159
1,590,1064,2852,2474,4884,5304,3931
5,10,16,28,75,100,41,22
7,858,1912,4980,618,12011,13039,1233
3,1667,6873,17503,34177,39621,36853,40972
3,98,144,486,487,965,1074,557
2,772,1249,3651,895,5944,7815,2662
2,5034,10164,27761,11217,35485,57861,38394
3,397,950,3184,1935,7205,8497,2353
7,7033,10326,24891,2897,26509,56014,30577
2,331,588,1422,1010,2057,2754,1732
1,1237,7308,18488,33094,47880,46317,44461
6,462,562,1444,601,2028,2422,1507
1,990,4467,10933,20917,28136,28679,26417
5,985,1103,2346,481,1507,2294,1313
1,192,858,2100,4286,4799,5236,4993
1,3343,13487,32895,74690,74523,74181,88354
9,868,2874,7450,4513,21487,22504,7602
3,819,918,3182,354,3764,3652,1316
6,17,15,34,58,79,104,75
1,2747,6468,16566,15043,27417,37992,36408
6,21,44,143,24,396,325,38
6,331,1096,2925,4070,5770,6338,5734
2,362,779,2418,1858,4683,5010,2680
2,156,188,483,366,847,993,720
6,650,715,2103,1024,2807,3018,1957
2,305,379,1091,672,1479,1523,1119
5,3345,3140,8555,16133,14521,12527,17856
9,1026,1622,4698,589,10266,9415,3147
9,274,344,1028,597,1454,1483,842
7,60,90,223,252,369,323,344
8,603,941,3000,871,4965,5289,1587
4,295,754,1914,2038,3051,2774,2792
1,959,4695,11108,19666,22622,20983,27117
6,1,1,1,1,7,7,5
1,1258,7045,17216,30525,41422,40612,43648
4,83,70,175,63,159,200,128
1,372,2724,6504,12938,16663,17696,17388
2,209,333,734,242,1072,1384,573
6,92,145,502,256,796,1115,528
1,1239,2520,6504,6790,11477,10791,10155
2,1039,2929,8060,5736,14080,16001,12368
5,1,1,2,4,0,0,0
2,855,1658,4464,3132,8088,8506,4773
8,593,1482,4356,2959,9427,9219,3686
5,87,84,205,143,233,231,154
4,13239,12745,29613,14561,24960,32380,25049
9,1488,3769,9606,10846,18345,19275,16176
9,225,1063,3154,2978,9504,8169,4633
1,826,3004,6913,12009,17684,16650,17256
2,365,1775,5247,957,17134,16820,5123
5,209,305,847,310,1036,1010,552
3,1197,4834,18322,819,50693,55149,3355
1,49,562,1260,1940,2906,3025,3004
1,2500,3765,9651,7817,16989,19918,13204
4,1764,3737,9798,4015,19883,22317,6606
3,1993,2355,6978,2122,9662,13067,6531
8,360,1447,3878,4952,8909,8853,6467
8,374,1327,3410,4471,7448,7416,6325
2,1018,1546,3806,2575,5894,7088,4393
2,358,889,2341,2461,5060,4738,3603
6,1030,6174,14871,32011,35799,35233,41704
1,746,3285,8343,8687,17388,19091,16122
7,587,1734,4387,1286,10268,11366,1758
3,119,124,388,109,467,424,120
7,43,91,223,52,335,335,38
1,1948,5079,13969,18324,30413,31377,24042
5,40,47,118,335,484,559,336
2,735,5739,13692,30993,38442,34356,39519
6,6,3,10,36,38,23,25
2,119,152,364,127,621,567,297
6,29,34,92,56,101,110,106
6,4,7,11,13,16,19,17
5,80,81,230,180,222,250,317
6,28,17,47,32,44,62,58
3,315,764,1980,652,4380,4953,909
6,13,15,45,33,53,55,40
2,370,684,1683,1794,3346,3414,3044
2,269,691,1833,1538,3562,3185,1868
6,60,126,316,393,693,724,819
6,120,242,497,643,993,1003,842
8,248,397,1291,377,1681,2144,818
6,52,46,147,101,204,196,132
6,25,27,53,68,108,96,74
5,37,55,198,12,261,340,51
1,25,33,85,109,187,261,165
8,1870,3158,10028,7313,21095,21317,9521
9,1409,2337,5887,5437,10270,10970,8638
1,666,4467,10975,26776,25590,21448,27586
6,2,1,4,6,12,10,7
1,1594,7754,18667,32884,43475,42345,47479
1,560,3838,9336,22755,26524,24885,28003
3,804,1328,4214,1875,8125,8227,2212
6,161,315,859,491,2224,2232,969
1,1407,6194,15184,28529,34211,33691,36425
8,995,3615,10476,11219,28866,29718,15315
6,15,25,45,12,64,86,83
1,3247,14047,34280,70161,82346,82301,90332
1,677,3947,9781,18213,20979,17518,22186
1,394,2271,5632,7024,13388,13655,13044
7,601,4344,10354,21125,25714,23385,28027
6,220,675,1803,3223,4832,4908,4139
8,302,493,1279,313,2129,2129,1046
2,1052,1582,4200,1042,5268,6299,3061
2,1575,3560,9442,4078,15140,18294,11108
3,166,462,1305,103,2350,2125,282
8,122,256,582,514,826,730,547
1,284,1280,3252,5408,6578,6191,6661
2,249,577,1553,1470,3084,3446,2285
2,76,85,201,143,263,292,206
1,292,2179,5061,9063,15254,15786,13990
7,6014,8440,22216,14664,33479,43884,28086
3,21,30,95,16,127,87,24
9,603,1648,4401,7466,11632,11448,8997
9,481,1325,3667,4307,12195,11488,5481
5,29,39,100,45,132,148,64
1,396,3437,8531,20622,24952,23942,27805
1,380,1129,2703,3765,5375,5045,5293
1,59,218,574,1180,1903,1977,2034
6,203,1478,3576,7899,9716,10237,11598
1,2052,6347,17669,18409,37959,42458,28850
1,741,1734,4392,8913,11247,11110,11294
9,712,843,2248,726,2625,2847,1612
4,3017,6808,17281,3298,21835,23946,10120
2,1420,6546,16089,16173,39298,40533,30232
1,436,2776,6521,12563,14348,13995,17670
1,423,3867,9615,22378,28095,28705,30403
5,1219,1354,3603,2072,2442,2013,2455
1,605,3200,7904,14196,19993,19821,20759
8,63,62,183,42,242,222,115
6,3682,5633,15988,9564,25476,25627,16081
2,137,277,877,352,1295,1387,500
7,635,1504,3850,666,6681,8893,2625
5,6,5,11,9,6,6,6
7,3225,6132,18570,6110,34402,42459,13328
1,716,2097,5847,4797,13979,14681,7198
1,239,786,1809,2781,3666,3563,3827
6,18,17,32,52,111,102,77
6,20,64,135,223,235,311,211
7,3922,17644,43598,86522,111254,110614,107949
3,136,293,829,1187,1556,1379,1631
1,5040,14726,35107,40310,63645,78208,72961
5,91,177,372,273,421,498,283
8,807,1706,5699,4690,15714,14096,5584
6,3805,8405,27267,5828,53601,58190,11747
6,6,3,14,19,21,15,30
3,34,61,152,26,161,277,129
1,1973,9166,22652,43273,55722,54744,56228
5,1,0,2,0,5,11,4
9,3472,5189,15864,12321,32866,32854,16281
1,297,940,2494,5675,6140,6500,6207
6,4,6,7,10,14,13,10
6,84,99,237,251,464,484,395
2,1862,2519,8292,2337,7625,11573,6908
2,405,1225,4071,1931,12617,12068,2707
5,116,108,334,225,254,352,309
9,13029,14406,38918,16129,63229,60643,25813
7,591,2240,8894,396,20869,23575,1387
1,947,2135,5702,5999,11934,10445,7235
5,913,1298,3574,923,5411,6444,2045
1,1209,1451,4157,4518,7890,7598,5919
5,10,11,16,55,83,48,32
9,1819,3355,9106,5622,17854,18470,10649
9,758,2469,6707,11629,19151,17191,13718
1,7,12,25,13,36,55,30
5,6,3,17,29,60,83,55
2,4159,10794,30145,33036,56231,54343,47610
3,192,1761,4388,9679,9911,8773,13081
1,265,1313,3164,5481,9347,9107,7975
2,3899,21803,57730,17738,93659,96057,45325
8,382,1830,5223,4921,13979,14338,6376
2,60,31,102,190,257,342,251
6,5,4,11,7,16,29,13
1,567,3904,9575,19340,24966,24301,23292
1,393,3831,9220,22596,24429,22909,28732
3,253,1399,5703,488,15300,19542,1765
3,78,84,230,292,431,418,356
2,197,455,1175,623,2560,2991,1519
2,1228,3846,10068,17718,22189,22382,21428
5,29,47,136,119,169,187,146
3,10,6,18,21,35,56,23
5,1294,4813,11801,22543,26586,25095,28721
6,251,955,2427,2648,6384,7002,5046
8,38,42,125,271,411,405,288
3,459,2152,7681,6103,23215,24599,9009
6,36,31,56,91,231,249,172
1,145,1104,2581,5968,6199,5706,7503
8,4353,7238,23157,16223,61795,51986,31373
2,1281,3616,8993,13870,19437,19428,20374
8,515,1238,3469,1286,7715,5782,1905
1,452,1902,4519,8929,10074,9766,12471
5,38,74,190,614,1066,901,464
8,606,3352,8320,13407,20286,21132,21098
2,190,848,2185,3467,5704,6064,5451
8,685,2412,6751,8895,17684,16932,11094
3,14,22,39,76,55,65,50
5,545,2042,5203,11840,11996,13769,13053
1,291,2961,7210,16833,20498,20710,24010
1,397,1119,2772,2538,5178,5615,4762
8,1010,2748,8518,4590,18757,20639,6468
3,363,1247,4065,2638,8877,9785,4010
1,1586,5303,13294,19608,30836,30673,29075
6,451,1183,3163,3019,6467,6335,4178
9,2360,7444,19765,28148,43843,48272,39695
8,487,2669,7125,8022,19307,19320,10539
1,2078,8025,19554,36409,44268,45089,51529
5,262,520,1313,1021,1614,1620,1371
1,968,2546,7471,6998,16071,16833,10348
9,1849,3476,10067,7236,26813,27078,10860
1,3161,11398,28898,48504,68128,68185,64415
6,422,1390,4063,4617,8319,7933,6576
3,818,2821,7991,4243,24120,25000,8284
7,9378,19513,55071,10612,104145,147224,39767
9,3805,10195,27354,30241,80385,78051,44069
5,235,261,692,415,559,686,480
3,626,1400,3882,779,8272,10586,2717
9,9300,16316,47729,39593,125006,115767,55107
5,5,2,8,7,7,3,7
1,1132,1832,5171,2423,7640,9081,4688
5,157,171,485,158,604,503,297
3,811,2791,7454,10033,17535,21875,14394
4,2407,4324,10611,18427,23184,21317,24701
1,74,116,288,364,593,599,504
5,119,167,454,1596,2217,2010,1273
1,667,2746,6791,10002,16509,17615,15455
6,220,317,819,696,1350,1588,1417
3,205,669,1808,2948,5577,5531,3903
7,2,3,11,7,12,4,2
1,339,1190,2831,3143,6210,5960,5022
1,1452,6295,15649,24683,37164,35592,34037
1,881,4543,11518,25410,28973,28313,31715
6,109,417,1065,1442,2974,3046,2076
2,1163,2978,8412,13607,19112,15039,17267
6,2,0,4,1,4,7,3
2,408,1142,3573,621,6129,8056,3787
1,39,48,141,20,188,207,39
6,247,537,1395,2650,2511,2349,2907
1,400,647,1639,3183,3940,3714,4259
7,76,107,251,199,431,492,259
9,15608,10983,39687,7420,77440,47129,6214
2,4805,9228,26537,547,26829,24403,3591
2,414,1116,3089,1571,6571,6758,3197
7,168,178,544,345,1081,1551,741
8,3190,9111,23020,32200,49741,50563,46595
3,56,58,141,66,199,230,111
8,84,86,197,129,309,322,230
6,255,2067,4971,14315,13763,12115,16170
3,52,43,125,161,268,269,223
7,5933,9522,23233,1843,30406,46634,16780
1,883,2997,7245,10214,16860,17481,14907
2,2868,9674,24781,11702,35084,40254,29627
9,900,2375,6214,9068,19631,19868,12470
2,3565,6595,16303,13621,24763,28201,21577
2,693,3337,8489,15387,20818,18142,19767
1,46,112,272,453,493,493,588
2,1097,6158,14640,34425,34224,29819,40833
5,6,4,13,1,6,11,10
3,131,227,715,66,1256,1159,260
6,675,933,2722,626,3506,5203,1892
2,1789,5671,16713,3219,35502,23548,18173
7,1459,2950,8079,647,13174,16830,2897
2,714,668,2237,875,2469,2768,1481
1,1553,10148,24894,56159,62845,54307,67628
3,1892,3153,7861,6470,17011,11148,4042
6,19,10,61,10,93,91,40
6,349,1213,3129,4517,6636,7103,5997
2,189,175,410,8,324,391,217
4,12748,16619,44454,28492,58840,68747,48396
2,355,878,2033,2809,3059,2789,3505
6,75,362,848,1026,2528,2326,1401
1,676,3059,7487,10671,17915,18695,16283
6,4,5,12,0,17,22,2
6,7,16,39,29,118,114,84
2,176,786,1975,3506,4573,4561,4457
3,1783,5321,19154,1540,39031,48183,9788
3,1442,2417,7476,5220,10959,12492,7948
6,43,34,69,118,245,284,183
6,610,1182,3246,3768,5981,6333,5543
6,9,6,20,14,51,37,19
9,1666,2684,7236,5993,16214,17140,10791
8,9,5,25,6,36,38,25
6,28,24,58,11,54,65,41
1,387,1257,3068,5524,5985,5004,5884
2,4395,14309,39638,35117,113772,116010,52318
2,11615,38082,133556,1701,226058,205849,51440
1,265,1292,3033,5010,6390,6194,7401
5,14,5,28,13,12,9,13
1,95,169,374,485,701,630,762
2,356,1839,4520,11784,12048,12076,13441
3,6,5,11,18,38,57,38
2,1699,11136,28832,84092,75731,93946,99902
2,288,587,1874,987,3517,3765,1456
1,293,1590,3946,7381,10364,9980,9583
7,694,4566,11188,25323,31602,29856,32367
5,8,5,16,0,26,47,16
1,243,1947,4484,9500,10661,10956,14009
4,369,535,1453,830,2466,2636,1265
1,351,1209,3143,3519,7616,6943,4635
7,4999,11604,29044,23330,47207,65275,49676
2,291,1497,3739,4698,9285,9142,8036
3,165,502,1458,243,3261,3312,397
2,4973,7721,19993,3713,25418,33497,13648
3,832,1607,5547,556,10650,15494,1984
3,380,998,2315,3177,4123,4457,4251
6,276,529,1377,1394,2761,2868,2019
1,1253,4006,9844,13858,21930,23623,20804
6,1782,4251,12785,10109,27383,33696,14953
6,22,23,64,28,69,49,44
3,718,2416,8441,1225,18496,20734,2375
2,3007,4307,13495,3537,13098,19121,6246
6,2,3,4,1,8,9,6
1,341,1690,4129,9626,12719,12898,10975
9,2500,5906,16424,20152,49368,47534,27718
2,430,554,1573,351,1722,2088,1216
7,587,1404,3940,2436,8279,8788,3238
6,121,224,799,43,1682,1762,115
2,162,184,462,24,375,620,274
1,283,1603,3917,6715,10712,10688,10738
7,17640,24894,64790,46825,78316,112843,94336
2,666,952,2465,289,2651,3639,1223
6,198,370,779,1167,1955,2014,1611
6,49,110,254,395,614,552,503
7,2554,5942,15875,11766,36574,37717,19990
3,239,2048,5084,14247,14893,14198,16620
9,1919,3080,8902,7926,22114,22972,11234
6,84,444,1088,1224,2623,3130,2445
6,457,448,1197,555,833,859,633
1,1375,2036,5101,5269,7375,7340,6692
2,242,773,2299,860,4210,3585,1199
6,193,108,361,534,919,1075,765
2,2315,5649,14032,11752,24887,26138,21467
3,31,44,112,35,133,234,171
5,1,0,2,6,6,6,2
2,514,1411,3923,3952,8671,9085,5650
3,665,983,3574,206,5811,7423,920
1,835,5994,14623,27298,37960,38916,38837
2,657,2253,6262,2876,11920,12744,7888
1,388,2554,6184,13326,15935,16477,17595
7,1693,2325,6324,3639,8601,11184,7629
6,1,2,0,0,0,0,5
2,43,60,190,108,315,434,281
3,61,72,241,19,229,407,150
8,6,2,12,16,22,19,21
6,290,2314,5909,14926,15227,14361,18070
5,6,3,19,12,39,46,13
2,7397,24602,58775,439,81479,157175,49848
1,212,1351,3348,7924,7572,5926,9272
5,227,459,1594,298,3067,3503,610
6,41,11,85,110,200,202,157
3,4,2,9,0,9,3,4
1,1811,7169,17665,36616,39128,35659,44770
1,914,5603,13244,29490,30666,30620,36792
2,1410,4399,10917,14161,23618,22772,21592
4,15086,11930,28486,2528,26361,30810,9795
1,1955,4648,12367,7915,21881,24656,15208
2,1790,2352,6245,3320,7934,7990,6153
1,719,1451,3722,3094,6654,8243,4748
7,678,2022,5296,4964,14429,15842,6884
6,6,2,10,18,26,19,15
2,2037,9437,23306,44046,55782,60936,62401
1,212,1241,3003,7414,8367,7562,9510
6,3,2,4,12,15,12,7
1,95,518,1159,1736,3024,2739,2369
9,888,1471,3835,3635,6507,7257,5273
1,500,3990,9621,20112,24855,24627,27008
6,35,45,132,130,300,326,199
9,2083,4003,10946,10839,25949,24914,14006
7,440,1170,2978,991,6696,7529,1628
9,4797,12525,34277,37768,92375,85399,51677
9,2729,4461,11442,18882,34743,35183,24945
8,1924,6713,23230,8110,62256,71211,13835
1,155,793,1929,4509,5653,4951,5269
4,368,411,1068,559,1153,1455,929
3,12,13,30,9,24,36,30
1,655,3533,9286,14305,24550,26905,20609
4,13,10,40,23,66,72,33
1,168,338,836,976,2014,2327,1334
1,268,1060,2445,3277,5107,5093,4778
6,426,3102,7366,13313,18531,17130,19035
2,3668,15128,40696,32987,85656,75282,50755
5,975,2083,5713,3578,10542,10865,4835
1,760,3303,7935,13777,16943,16146,17548
8,624,1292,3682,4315,8696,8801,4599
5,74,106,243,379,707,775,477
2,8240,18789,56228,5400,81874,105397,53054
1,324,1283,3296,6070,7761,7738,7195
6,57,14,133,44,141,212,137
9,1266,4260,10752,16886,24661,24736,20891
7,115,952,2527,5767,8691,8341,7337
2,415,516,1546,264,2469,1852,485
7,900,2748,7054,477,20604,24990,2049
6,2,0,5,12,19,17,10
8,229,623,2076,576,4853,4473,982
3,43,55,169,192,305,285,146
9,693,2486,8800,916,22137,26512,3346
3,364,809,2230,3264,4690,4997,3189
6,247,978,2527,6237,8168,8477,7533
2,1496,8854,21094,47033,51895,50073,60125
3,401,1651,5417,569,10128,15418,3600
7,417,1774,4324,6693,11861,12474,10640
8,1905,4065,11798,10847,28796,28118,14296
3,1,0,2,6,6,6,7
1,19,29,68,108,197,186,130
3,185,909,2511,3042,7625,7740,4522
3,13,6,26,13,47,79,38
1,3267,11025,30734,2403,66322,87350,5755
8,644,1407,4995,815,11517,9396,1029
8,108,339,1217,448,3704,3008,795
9,3173,5262,14250,14540,28209,27872,19469
2,733,3799,9817,15920,23749,22836,23758
8,276,1037,3760,675,9990,10297,1756
5,40,58,131,239,373,383,290
6,1517,4401,11838,9588,25550,27111,15293
3,254,1009,2356,3960,5598,5051,5100
5,35,30,86,95,169,133,86
3,754,1424,4835,815,7901,12799,3019
7,2185,5126,12405,1708,19590,29551,10082
1,1023,7608,18788,41295,52069,49599,53494
4,2653,3134,7928,8469,11730,12200,11851
2,947,4072,10174,19547,27038,27331,23300
6,5,4,17,15,24,29,32
9,3883,7340,20351,18458,46815,47578,27639
3,636,1417,3877,1711,7608,8555,3891
3,440,507,2166,935,3627,6616,3051
1,202,1319,3018,4733,8570,8783,7646
4,1804,2409,6037,4338,5814,5663,5188
1,1030,3575,13236,2519,40519,45945,4393
9,2822,4804,14946,9216,43551,39174,12791
6,154,309,784,712,1437,1518,922
1,45,34,104,116,247,259,183
7,3333,6942,18769,7295,32366,52237,26066
3,77,136,402,667,764,884,854
6,4,0,8,23,16,7,12
1,508,3600,8784,22854,24886,22030,26194
1,2175,6284,15721,20814,32567,37476,32527
2,601,1089,2814,1696,4259,4279,3340
1,758,5380,12824,33391,39271,36610,40368
3,149,271,1001,302,2031,2671,387
3,32,29,81,58,125,166,118
2,503,1353,3521,3524,8832,8678,6952
2,92,109,251,74,225,334,279
1,735,5338,12772,30719,32819,29812,37678
7,25157,39251,98566,28112,135269,236894,111251
3,5980,11635,33244,35901,55049,65724,49565
3,1220,2249,7493,1837,13768,14055,3381
7,147,194,547,119,880,898,290
8,1186,3057,8397,13412,22587,23861,16913
1,1178,3850,9743,19769,23334,23101,25130
2,181,209,466,153,345,596,368
6,1198,2019,5980,2548,11807,15110,7625
3,187,1082,2670,4499,4148,3517,6822
1,1306,3935,9680,8321,13646,19400,17593
9,17480,31802,84080,52384,213858,190369,82263
1,678,3870,9517,23928,24960,23527,28844
2,738,1895,5027,7198,12510,12028,9197
4,126,178,375,137,546,657,410
4,175,180,635,399,1302,2250,1025
6,739,991,3069,988,4760,4936,1774
1,1643,9725,23525,50062,59062,54563,66944
8,897,1745,5403,3407,11436,11436,5825
1,794,5320,12463,29580,29764,30137,36561
8,873,4169,11267,16003,28710,26447,21968
1,716,3029,7627,14817,22065,21849,20950
3,561,1399,5545,1020,10289,11856,2384
2,80,217,554,471,1101,939,729
3,616,960,3144,727,5666,6414,1450
8,438,1041,2622,3603,4823,4521,5149
3,2,0,5,0,8,8,6
5,16,12,22,21,34,32,14
7,6936,12156,28252,7565,36154,59996,30876
9,10904,18329,51718,42441,140598,140501,63291
1,595,5003,12016,26185,32127,32372,34502
8,185,168,493,463,1217,1312,755
7,20,28,60,46,86,91,64
6,404,770,2042,994,4147,5854,2722
2,338,1517,3885,6286,9438,9395,8327
1,1157,5194,12879,22392,31498,31142,32720
2,855,983,2879,703,3914,4348,1857
6,331,1096,2925,4070,5770,6338,5734
7,12214,32551,110624,14754,248892,303562,57956
7,205,206,610,224,747,775,278
9,2088,2953,8463,4625,19841,16828,6760
5,3,2,4,6,2,8,10
7,530,1396,3656,1971,4035,4562,3357
8,4174,10557,31668,26302,73526,73390,34535
1,985,4457,11052,18645,27699,28225,25815
9,20767,22422,55536,29789,94254,97334,56505
1,583,4411,10279,20666,22895,22169,29797
2,139,240,445,143,488,616,449
3,1393,6317,24365,4187,72536,96000,18473
2,3187,4366,13600,4608,22110,26454,11963
8,144,315,1057,117,2366,2049,247
2,618,2655,6988,2913,13370,16525,11022
2,966,6376,15477,32368,38617,39239,44880
6,2,2,3,2,1,0,2
1,634,1135,3200,1034,4735,6207,2353
1,181,878,2164,3744,4401,4836,5500
2,2151,15434,38469,83019,89317,87409,97867
2,100,363,868,1496,1946,2012,2359
7,1332,2376,5951,2648,10029,15259,7866
6,8,10,18,19,37,53,31
1,293,2081,4802,7733,12483,12104,12085
6,314,382,992,805,1550,1880,1113
9,5637,7843,24199,6940,39232,38160,11127
1,28,84,196,38,280,246,231
6,9,18,28,55,76,65,21
2,2709,7005,18347,15135,31329,38627,26423
5,1508,3402,8435,9015,16526,19348,14135
2,468,1022,2797,2411,4283,4396,3571
9,10388,16197,45315,27653,95339,86965,46016
6,98,150,368,384,591,508,473
1,1479,6445,16504,28063,41462,39632,37873
1,1275,6067,14749,27800,32997,30857,40040
2,109,165,407,357,646,666,581
9,2726,7524,20647,17124,49636,43463,25614
1,303,1572,3699,9261,8762,8058,11247
8,189,918,2431,4555,4952,6308,5986
2,3936,36358,87126,173332,198279,217283,283317
4,2255,7513,18679,33664,40423,38724,42777
3,626,957,3423,1922,5529,5013,2955
1,80,395,1104,1633,2786,3144,1828
7,1722,2765,6719,2021,8361,12675,6984
2,343,546,1563,1320,2220,2212,1819
2,68,109,278,371,550,563,502
9,6730,16850,49396,27601,120987,126090,43432
3,309,627,1773,773,3751,3188,1204
5,343,711,2560,306,5910,5139,382
1,953,3874,9564,17123,21278,22552,22464
3,2,1,5,0,3,7,4
1,2328,6130,15302,16834,28936,28865,26079
3,70,85,400,78,593,669,175
3,146,309,1063,269,2266,2518,470
1,669,4668,11427,26786,30734,27559,32939
6,80,136,288,126,501,384,105
1,593,1270,3062,3609,4831,5166,5646
1,405,1895,4612,10681,12108,12878,13260
1,1943,4190,10204,7074,14652,21447,17477
6,223,629,1759,977,2537,3517,1784
6,94,86,290,230,387,381,334
9,947,2357,6601,5126,15559,13310,7252
1,228,627,1568,2555,3760,3706,3708
1,1508,6127,14829,23652,35232,37141,35026
1,50,129,289,323,787,891,510
6,150,1075,2583,7189,7096,6000,8220
8,965,2617,8815,1752,19929,21773,3595
8,2024,7199,22646,16615,60263,62769,23199
6,49,75,218,266,450,433,361
8,1210,3026,8119,7396,17221,18393,13087
5,4,6,3,1,5,5,3
2,171,273,742,749,1194,921,1030
1,588,2551,6371,10558,14118,13007,13671
7,573,882,2592,1317,2818,2556,1213
2,270,672,1712,2830,4668,4713,3787
3,122,210,858,26,2034,1420,77
8,1584,2360,6088,1312,11584,11959,3340
1,884,2720,7375,11347,16121,17187,16267
5,200,418,1136,258,1542,2117,685
9,74,273,692,738,1447,1662,1171
