label,num,weekend,weekday,h1,h2,h3,h4
6,121,146,383,461,578,586,567
2,8358,19398,52260,1448,72452,90802,25251
7,4,6,3,18,21,18,12
8,744,3206,9096,11601,23221,22809,15073
1,603,1613,4059,4168,7910,8268,6277
2,3373,21027,53571,112334,125343,125471,130863
1,842,6314,15087,28458,35551,34299,40193
2,126,321,790,486,1501,1436,1000
5,2,1,3,8,1,3,6
6,103,118,355,312,726,837,516
1,331,1264,3170,4770,8319,7895,6810
7,237,235,713,666,1272,1212,988
1,120,349,964,761,2487,2222,991
1,403,1819,4305,5481,8427,8666,8772
6,107,95,274,140,286,301,234
2,575,1934,4813,8461,11862,11497,11305
8,1216,2998,8595,8281,18740,19632,12002
5,3,1,5,4,12,13,2
9,3458,7222,19361,19760,46562,44597,27502
6,25,24,36,82,151,164,110
7,14422,30556,80052,12005,125320,206473,75949
2,446,3243,7678,13866,20052,20930,21969
1,40,25,71,43,67,68,98
2,2327,7372,20041,20939,46298,45280,29667
1,168,965,2409,2839,6691,8196,6135
9,9539,12895,36304,22109,80374,80069,36269
8,726,1196,3219,2408,6062,6579,3568
2,4374,11314,30138,27526,44517,53797,41839
2,821,2463,7140,7869,13613,12262,8249
1,735,6417,15176,36681,39765,34647,46949
5,1102,1527,3923,1102,5658,7318,3160
2,1368,2524,6901,10063,17699,16028,12488
3,24,65,138,31,247,332,160
6,368,1127,2731,3215,5831,6222,5269
2,245,369,795,403,700,735,1013
5,122,117,352,101,316,487,191
1,116,370,927,767,1392,1583,1583
3,58,91,237,150,510,526,278
7,4555,8049,20791,7288,42857,54847,12365
2,2315,5244,15735,10756,26244,25993,18136
9,7383,10727,29245,23889,73672,67139,32256
7,6122,12946,35732,29388,58454,83623,54017
8,834,4119,10796,16107,29524,28715,24354
5,2200,5054,15195,6354,29001,30473,9606
2,4871,21263,55355,11172,63664,63259,33535
1,664,2642,6753,9713,15554,15475,13489
3,252,582,2333,422,4892,4776,856
2,196,519,1454,341,3810,3539,592
3,130,197,643,276,1003,1116,521
3,12634,18509,50100,3085,60777,103074,37818
1,259,1842,4451,9148,12761,12746,12399
2,197,740,1955,726,5779,4595,1241
1,292,2695,6658,14308,17510,18845,19900
6,18,17,37,57,117,174,89
2,2940,8133,20304,25916,45804,49714,39178
3,553,1729,5576,2543,10370,16208,6894
8,3844,8431,25309,13311,54608,55859,22424
3,446,1340,3260,2863,6707,7793,5056
7,9148,13145,33242,4772,38834,83268,38383
1,1655,3862,9743,3667,16746,25455,22586
6,91,58,160,241,507,559,369
6,2,2,4,1,6,18,10
5,184,317,954,422,1122,1541,488
2,1642,4475,11994,16018,22270,26589,21588
3,1054,1803,4451,4532,6880,6823,6394
3,1262,2109,5422,5637,7094,7134,7460
1,1329,7248,17401,39683,43980,38684,49028
4,10,5,25,1,36,39,23
1,1113,5970,14742,35275,38406,36277,40983
2,911,3958,14733,1957,46510,47361,8887
7,662,3909,9665,16368,22526,22824,25005
1,568,2906,7027,11102,18778,18959,17689
3,15,12,36,32,56,106,57
8,192,503,1527,737,3429,2901,1120
2,265,717,1987,1727,3746,4363,2753
2,559,4220,10196,21791,25279,23379,28007
2,1830,3277,10134,4046,14002,19139,8817
6,3,1,5,6,7,17,13
6,4,3,5,9,18,16,3
1,76,398,1034,2627,2921,2863,3067
6,1,2,0,0,2,0,0
1,432,1865,4604,7170,10965,10581,11348
8,102,347,1070,278,2035,2133,395
2,832,2737,7684,5749,15586,16140,9451
4,192,663,1881,1301,3863,3722,1795
1,2134,7800,19648,35164,50000,46871,43180
5,2,2,2,0,8,7,3
8,347,445,1474,490,2798,3171,822
3,3857,7331,21358,10462,43133,48995,20115
3,1215,4787,17647,7436,52860,63077,21268
2,2955,6798,17646,14368,23659,28338,28852
7,193,231,530,262,642,893,544
3,97,93,280,282,693,763,426
5,1,1,1,6,6,3,6
6,626,1583,3780,5331,8102,8326,9750
7,1135,2643,7409,409,15703,17404,2685
5,15,9,31,14,45,64,31
1,4263,10640,27896,27265,48702,49818,45167
3,403,1821,5941,276,13686,15585,1307
2,802,2241,7365,4494,19448,19439,5922
1,1002,6921,16743,40498,42359,35479,43915
3,483,1037,3327,390,5688,6895,1612
8,1593,2736,8989,1794,15676,15324,3580
9,1668,4704,14418,8001,40909,33820,11228
1,736,2760,6839,10949,16094,15180,14730
1,646,3797,9298,21873,22842,21768,24421
5,77,138,347,128,355,430,248
2,143,394,1068,673,2764,2556,1042
1,84,319,792,1796,1910,2021,1892
5,7,6,12,6,22,22,16
2,1826,2982,7779,5111,11288,10726,7926
6,197,220,527,239,735,637,383
1,328,1268,3116,5597,7788,7966,6745
8,119,358,1314,420,3097,2914,847
1,1130,2092,5104,4433,8871,9533,6786
4,394,422,997,377,1006,1034,720
9,3100,6428,19360,9352,32765,30885,14837
1,92,528,1270,3181,3160,2504,3990
8,989,4487,11237,25184,27616,24560,27414
3,11972,14056,44259,17653,90214,74841,26044
1,898,2867,7139,10466,13821,13064,12680
3,33,70,228,166,279,267,229
6,22,183,405,621,1120,1141,766
2,1514,2278,6900,3149,11873,10416,4460
7,4675,13736,46073,9228,104179,139421,30161
6,72,64,192,162,360,378,215
3,596,2260,7342,365,18874,23361,2491
1,622,3374,8219,12932,15886,14784,20514
8,1342,3395,10635,5120,23346,29327,10155
3,241,576,1533,1461,2931,3159,1832
9,13,9,27,40,60,79,60
6,16,17,46,26,65,68,45
9,503,565,1803,1245,3527,3308,1806
1,1645,11688,28215,60778,67381,56163,81010
5,56,67,152,91,120,137,114
9,2580,4956,14814,9712,39424,33084,14882
2,4145,21884,55492,48079,96284,107111,80816
3,97,185,465,475,767,821,697
6,2,5,2,1,2,3,5
1,1255,8700,20878,45336,52511,49706,61987
6,8,7,22,12,39,25,25
2,41,27,149,41,174,224,66
2,155,242,609,445,809,839,781
1,400,1427,3626,6653,9316,8874,8572
5,2,4,6,25,48,33,14
9,19473,44702,120508,147325,405157,382882,199151
6,453,642,1573,501,2659,3015,899
4,11,14,35,83,88,107,84
2,747,965,2653,1135,2551,3709,1856
2,597,2230,6755,1663,12009,15882,7366
7,264,756,1880,1056,4373,4523,2192
3,16,9,31,0,36,37,3
8,429,1938,6076,4765,15609,17642,7397
7,958,2670,7260,2322,16274,19449,4528
1,2167,8150,19469,33170,44855,42851,44844
9,2255,4125,11145,12045,33421,30209,14624
7,505,1523,4102,646,10998,12289,1108
5,4,6,9,34,66,61,40
6,86,79,229,221,486,522,346
5,13,28,52,187,272,260,132
1,307,1609,3956,9004,11062,11437,12391
3,1680,4637,13229,5753,32955,33713,13628
8,2029,4914,12958,12046,25287,26746,20325
1,247,1111,2683,2920,5835,6203,5296
1,687,3695,8771,15875,21440,20876,22154
9,2558,4030,12733,7900,29203,24315,11847
2,284,1021,2942,2686,8900,8075,3794
2,3082,8608,24578,21614,47544,53451,37713
2,553,988,2520,1150,4590,5634,2979
1,2,1,4,0,0,8,10
2,403,2670,6527,14161,17994,18156,18171
9,1616,3746,10658,9817,28047,26111,14954
1,4678,10401,26120,45458,59996,63409,57736
8,12,9,33,13,32,43,22
9,1353,3217,9322,6005,22306,21001,9938
2,1948,6843,16614,25513,38946,42831,38981
2,2329,13263,32474,54527,85095,95045,95613
8,150,158,493,78,970,1037,218
6,105,790,1875,4155,5128,5020,5081
1,307,1927,4760,10701,12959,10861,12154
9,566,2209,5666,9484,16127,17486,13359
6,129,872,2196,5444,5227,5227,6129
1,1113,7475,17947,47860,51715,46662,52753
6,110,83,244,125,252,239,127
1,285,2713,6429,15293,17921,16517,18912
3,12,10,26,19,30,40,25
3,587,1476,4045,3348,7727,8117,5390
6,5,3,12,0,17,11,11
8,160,261,724,307,1205,981,744
5,12,30,55,129,154,156,105
6,41,41,137,93,201,186,113
1,182,511,1298,1157,2398,2798,2243
1,510,2981,7473,20429,19100,16582,23835
9,211,749,1824,2293,4306,4268,3898
1,1388,5421,13391,23824,30989,32281,32558
6,26,26,96,154,169,197,177
2,291,1624,3841,7975,8756,8136,9765
6,51,86,189,129,338,254,227
7,429,3243,7444,17046,19574,17683,20424
1,728,4223,10294,17209,22544,23368,25365
6,63,257,705,885,1993,2103,1335
2,682,1532,4028,5459,8870,8371,6779
1,308,1671,3963,5834,8457,7926,9711
1,974,3480,8743,10976,19105,20633,17893
3,14,13,35,2,50,45,35
2,256,525,1951,372,3805,3899,835
9,3,2,6,3,15,11,5
2,429,2015,4937,8465,12733,12321,12476
2,1125,2407,6871,7442,10148,11927,9725
1,1338,8109,19873,43030,48030,51354,56910
5,25,51,133,488,636,599,427
1,1209,4916,11944,24309,26698,25377,30507
1,1828,6014,15653,21680,33678,37367,31502
1,1692,3839,9577,15611,20057,19300,19836
1,174,765,1855,3001,4123,4455,4173
7,6971,10732,30823,8636,49356,65326,24970
2,373,886,2783,223,4348,6239,2103
1,930,3930,9613,23300,24084,21118,26280
5,105,255,656,511,840,1029,679
2,373,896,2322,3849,5798,5700,4897
2,5100,25064,62724,4082,98501,152961,81919
5,12,9,23,13,17,16,17
9,1528,3738,9950,12255,23294,21608,15366
6,1,0,3,0,14,9,2
1,387,3298,7906,16638,20540,20549,20977
6,985,4948,12788,18548,30282,31174,29836
1,160,364,885,1161,2114,2086,1991
7,2351,4157,11815,3434,17728,30018,11055
1,316,1989,4787,9045,11914,11465,12291
4,3701,3415,8468,1898,7195,7686,5472
1,138,291,700,762,1281,1251,1077
9,2247,4780,13499,10206,39310,36755,14252
5,6,4,12,0,28,47,5
6,218,449,1249,1639,2878,2708,2617
1,2963,9363,28957,7214,68709,79161,20134
2,961,2538,6225,7675,11225,10738,13001
2,487,1481,4521,3146,10022,10567,4696
6,54,146,377,350,694,680,447
2,3609,4754,14981,2183,26106,25178,5883
8,1087,3075,9317,3830,22879,23284,6319
5,1,1,1,0,0,0,2
6,13,12,27,36,77,87,57
7,335,629,1567,450,2750,3118,851
2,1221,1822,5639,251,8605,9275,3221
5,24,20,44,20,60,62,30
1,107,423,1012,2230,2566,2540,2870
1,143,876,2144,5050,6129,6038,6129
6,968,1483,3822,2887,7377,7900,5703
1,539,1619,4294,6404,10052,10967,9028
1,428,2684,6359,11492,17507,17423,17395
5,464,465,1240,462,1342,1293,891
1,1138,4880,12284,19088,28520,27580,25033
4,626,4395,10811,24461,30449,31436,32036
2,1142,2970,7507,11212,17685,18310,16703
1,4760,11553,30329,31203,51150,48638,43544
3,267,1011,3218,1693,6705,8167,2770
6,2912,10603,26340,59904,60955,53312,69010
3,235,614,1467,1910,5277,4983,2617
7,29503,38268,104921,7709,133943,222670,75064
7,14588,22468,51988,4872,51975,115138,59000
2,12,16,48,24,98,108,48
4,4,2,9,6,17,13,14
7,9813,14721,40818,30213,77607,96212,49560
6,97,96,259,228,478,458,300
8,4651,5578,17086,1608,38293,31203,2979
4,1118,933,2060,733,1086,1424,1214
8,3796,10375,27137,22699,51300,59145,41919
6,147,354,988,746,2215,2187,1147
9,5793,11444,28746,40326,54501,61011,54281
5,20,35,104,400,580,521,257
9,11023,13844,37514,12291,56179,57011,24884
1,1216,5376,12963,18708,27246,34460,30919
1,564,5275,12749,29389,37424,35580,37982
1,452,1756,5236,5223,11541,12184,7337
7,1953,4611,11537,4984,18580,27136,12891
6,14,7,32,46,90,110,78
3,991,2350,6410,6596,12071,11833,8040
3,853,2052,6079,3135,10880,15375,6083
1,617,4110,9975,18790,25707,26335,28364
1,484,3849,9357,29800,20495,16564,32958
1,300,2096,4897,10444,12326,11830,13781
1,382,2964,6988,15900,18486,17740,21867
1,927,4426,11557,16841,30106,29054,24348
1,6116,16309,40861,49590,69470,78958,76925
9,877,1926,4827,5880,10111,10078,9201
3,291,491,1502,676,1933,2096,1048
5,8,3,23,73,62,41,35
2,642,2046,5851,4767,9830,10856,7688
1,245,1748,4202,8736,12454,13210,12449
2,472,966,3214,176,5993,4211,1098
5,2,2,3,6,13,11,7
8,1147,2935,10877,1318,26996,26739,2458
6,80,233,580,560,1363,1474,917
3,308,552,2043,1279,4489,5041,1983
1,361,1979,4830,8077,13195,12217,10943
2,8927,24781,67764,1361,106612,147729,46057
1,942,4053,10062,18788,24020,25292,24685
7,1445,4270,11915,6900,26675,30345,13607
1,2923,9023,22643,31017,47525,54589,44108
9,1359,3992,10900,9226,25546,28562,16044
2,833,7907,19197,43817,60885,62907,65284
6,159,477,1152,1888,2906,2933,2539
1,1215,5995,14799,27902,34658,32492,35975
8,543,2394,7124,7963,21841,21647,11239
5,11,13,14,14,10,9,10
2,135,195,580,97,971,961,302
1,1504,6755,16302,33742,39020,37656,43928
2,560,1254,3783,2729,8161,8531,4436
5,4,4,11,39,54,53,41
9,601,2859,6828,13673,18957,20297,19794
2,4008,7050,18357,28972,42799,44516,39584
2,601,2116,5779,2718,9626,13154,8230
7,2,1,4,6,9,6,7
7,14956,17477,57031,3556,35740,67960,25685
7,2534,4982,12443,8887,21246,24206,15794
7,4183,5225,15833,2468,18408,27559,9688
1,1192,4085,10229,13586,23136,24383,19229
9,10120,17748,42377,36119,59644,73410,61516
3,150,830,2454,1281,5502,5174,2854
1,106,253,704,170,1232,1343,330
6,5,4,9,0,10,8,4
2,113,396,1148,1022,2586,2887,1602
1,2048,6190,15419,25173,36332,35260,31806
5,24,19,60,60,105,50,73
1,1178,4721,11928,18951,27586,27455,22911
1,675,2033,5256,8131,11748,12045,11367
6,24,23,46,14,60,78,55
6,553,546,1265,123,1083,2327,1298
2,117,590,1723,1780,4964,4372,2382
4,97,197,479,702,841,738,839
2,88,92,255,227,431,528,426
3,92,320,859,1107,1945,1646,1646
1,637,3254,7966,15546,16548,14871,20672
3,153,1519,3668,9878,11780,10546,11531
2,1094,6087,15029,43016,43857,39607,45998
6,26,10,49,49,105,132,90
1,584,2521,5973,7532,13322,13161,11637
5,316,693,2030,205,3192,3808,814
8,194,231,687,489,769,761,698
9,14518,18576,52399,25947,118081,107946,44602
6,553,3731,8832,18590,22619,20622,25172
2,436,1452,3642,3943,6775,7788,6579
1,1293,10155,25142,61469,61023,61014,73850
2,1948,6072,15102,15612,30386,33549,25957
5,9,14,38,4,61,77,24
1,1834,6783,16199,27694,41026,40207,33985
5,34,65,154,178,196,179,206
2,2937,14179,36023,55516,77758,76723,73286
3,1178,5201,13054,25111,33088,32975,33698
2,384,811,2014,3105,3740,3928,4231
1,760,4008,9755,18107,24066,25130,25124
8,293,1227,3325,5175,8691,9653,7222
1,291,3045,7372,18620,21670,20123,22368
6,914,3398,8305,13127,17617,16276,17976
1,1788,8010,19488,34139,46801,44213,46691
6,2101,8488,28318,1844,58776,46196,19198
1,6877,13578,36741,25611,66231,81338,57453
6,29,28,117,80,250,330,171
5,246,561,2018,718,3363,3578,983
1,4186,12381,31005,28038,62182,78803,48567
1,15,7,36,32,43,40,42
1,489,3093,7440,13072,18616,18966,19001
