label,num,weekend,weekday,h1,h2,h3,h4
7,1017,3254,8359,12975,18007,16276,17344
9,5084,17556,43645,54883,102932,116571,80064
9,2334,5137,12638,4382,29724,40773,10937
7,3022,4573,10117,1167,18657,27482,8248
5,91,122,435,30,705,805,105
8,1311,2207,6276,2634,14162,13686,3891
1,398,3100,7636,19849,23436,23472,24829
5,1,0,2,2,12,11,4
2,2596,9460,22912,43272,51162,46757,50449
2,97,182,457,412,656,745,597
3,15,37,89,7,306,350,46
9,7885,12957,34447,21809,73062,70882,34583
2,1556,10158,24879,50810,65107,54826,66621
7,1147,1580,3967,1138,4466,6589,3379
2,217,881,2332,869,5004,6225,2054
2,3641,6260,16827,17364,36080,35878,22140
2,30,38,105,123,186,166,169
6,40,95,217,329,468,492,393
6,114,213,555,422,694,1041,808
7,69,77,194,151,347,496,239
2,186,286,667,732,791,865,866
7,2316,4907,12566,835,19766,32183,9893
3,857,3324,9037,13785,23579,23526,17444
2,5668,22421,55402,1100,98342,142054,70636
1,184,719,1792,2073,4357,4919,3996
5,6,6,29,8,40,27,12
6,75,134,173,171,293,374,391
6,960,1668,4251,3214,7856,9224,4056
4,2503,2818,6634,3867,7221,8164,6472
5,22,28,55,42,74,82,58
6,4333,6125,16218,5789,15959,26134,16586
2,1609,9770,23960,60539,63535,70656,70277
6,9,16,48,99,110,81,121
1,2738,9118,22881,42617,54272,51652,52409
7,6855,11194,28474,3432,38429,81570,37208
2,490,1993,5131,10368,13361,13401,12814
1,757,2615,6548,9102,14136,13595,13215
2,1297,1588,5440,172,7117,12142,2723
1,291,2476,5948,12220,15641,16081,17069
2,517,694,1970,644,2285,2534,1376
1,9,28,64,114,169,137,133
6,7,10,22,24,45,66,40
8,285,599,1738,775,3081,2855,1460
8,134,857,2139,5130,6176,5597,5673
1,1675,11501,27749,63252,70991,66506,77994
3,541,2111,6064,8788,14382,15616,12091
1,354,2533,6133,14436,17661,17302,17760
5,112,207,690,485,881,782,682
2,124,84,297,370,757,840,618
9,4829,10644,30967,25877,93627,84433,32730
1,1336,6579,16307,37177,41135,39598,44021
6,258,285,747,66,828,975,513
1,5975,10500,28120,9861,41646,51083,30216
7,1525,3613,9350,7001,17182,22055,13258
8,2603,4721,17860,5053,39597,40588,7789
3,13,19,31,19,38,48,26
6,3,1,6,6,15,32,16
1,974,2597,6505,8993,12806,13255,12934
6,98,67,194,45,176,201,105
5,539,492,1339,394,992,1298,847
6,1,0,2,6,2,4,6
1,1184,4266,10693,18335,26012,25702,25947
2,168,366,885,452,1292,1906,1123
2,311,507,1592,374,1614,2754,832
6,6,10,17,29,60,57,31
1,813,5812,13924,29264,31509,29234,40093
4,559,508,1522,1267,2390,2635,1799
4,10,9,16,12,35,24,18
2,1546,4790,12573,17627,28553,29117,25277
2,634,2881,7092,9396,17803,19147,15762
2,302,1508,4158,5673,11516,11602,7774
1,3924,5852,15539,20965,33140,33462,30829
1,2138,5256,13483,14439,24704,23898,23583
7,540,1845,5075,5926,10586,12247,8755
8,963,5924,14260,34073,36722,32295,40711
2,289,1182,2399,2025,3385,4348,3821
3,60,250,611,1392,1132,1093,1896
1,621,2500,6788,7602,16625,16356,10597
8,55,108,360,92,591,648,195
3,423,757,2220,336,3576,3647,926
6,8,6,15,20,39,42,24
2,1170,2142,6617,1264,9693,11079,4291
6,14,25,44,63,71,82,52
2,195,400,1045,856,1755,2039,1287
8,961,2055,5192,5224,11663,11645,7421
6,2,1,3,0,7,7,7
8,544,1761,6181,787,13175,15012,2219
7,14221,21160,53033,8202,59514,124407,68444
4,56,117,318,524,886,946,744
1,186,1593,3785,6708,10350,9689,9596
1,484,4660,11249,28040,28747,22978,32157
7,7473,18376,43563,15707,47591,94796,62968
2,759,2777,7235,6823,15989,18292,11760
1,116,609,1542,2564,3529,3294,3687
1,185,960,2359,4527,5054,4010,6314
1,1786,8690,21642,55537,53133,48516,60056
6,258,260,485,39,607,672,122
7,670,764,2033,828,2856,3544,1617
4,1089,1494,3696,4703,5600,5464,6311
7,5491,10960,26807,5134,35390,58714,22409
6,688,5655,13624,32148,36625,32944,41854
2,2773,2882,9011,489,6529,12443,6208
1,518,2285,5490,9477,11971,12030,13449
3,575,3096,8328,16085,25922,28314,21865
1,144,1211,2797,4923,6266,6394,8443
7,381,1446,3798,8529,10975,10407,10056
1,1280,3352,8640,15090,18680,19579,18453
2,737,3092,9529,5278,23591,23865,11350
1,1846,7300,18234,26146,41232,44165,37343
9,2835,6747,17777,21819,51933,49950,30738
2,4094,7562,18258,3336,13438,19425,13630
2,2056,4175,10735,5744,17876,23508,12019
6,238,185,474,730,1596,1677,1130
1,1677,5801,14464,20869,33710,34115,26847
2,1035,1874,5531,4383,11068,11261,6315
7,3167,5992,15218,1914,21188,30441,10826
6,3972,3892,10302,1335,7762,6865,3493
4,14883,16693,40028,25913,57156,65226,45972
6,211,324,850,1082,1825,2034,1300
7,13547,32008,83521,21674,133481,179327,78430
7,7911,11818,30393,7488,46926,73523,26273
2,242,569,1430,2663,2547,2555,2921
1,4592,11336,31453,20273,60158,67179,37937
6,509,460,1498,541,1530,1775,921
2,286,473,1361,934,3399,3289,1430
3,387,1180,4071,283,8756,10272,975
2,3455,3749,7614,9249,20091,24304,16809
3,37,57,171,30,221,195,122
8,1234,3206,8225,14328,15944,14998,15166
9,1075,6599,16129,34142,39978,36958,42989
8,1853,3650,10942,4686,23758,25937,9067
5,4,3,11,7,11,7,15
1,1579,3021,7696,9087,13988,15387,12726
1,598,3487,8475,17556,21508,19938,22846
8,5287,9602,32098,5072,73052,77401,12310
1,1677,7709,19937,35381,47329,46149,42530
9,7887,15684,47976,35697,142243,132918,50635
2,141,433,1076,1555,2283,2685,2557
1,1578,3000,7662,6862,14091,15157,10281
1,961,2865,6934,11499,16359,15701,14936
6,32,61,115,195,361,358,315
6,630,783,1850,2045,3827,4400,3388
8,1064,1656,4557,2449,4472,4878,4960
1,755,4250,10585,17609,28749,28517,25951
7,3173,6107,14589,820,17907,40099,16904
3,17,18,40,17,50,67,28
6,4,10,29,4,40,28,2
8,525,2348,6403,8449,15592,15212,11908
7,1092,2403,6268,2134,9099,13245,6355
1,270,2101,5153,10210,12841,12016,14541
6,428,1946,4672,9989,11482,10934,13654
6,201,1109,2755,6630,6283,6235,7064
6,136,191,526,685,1084,1160,895
6,73,113,311,210,440,467,508
5,285,947,2492,1607,4850,4166,2382
1,1981,4407,11051,8479,19561,19817,12077
5,4,7,21,24,45,80,56
1,343,1713,4201,7145,10807,9557,9295
5,1,0,2,0,5,3,0
6,63,219,591,88,1186,1121,108
2,1459,2474,8177,103,13110,8523,1559
7,4378,6845,21958,12307,40698,47251,22483
9,1487,3896,10561,10463,21971,22204,15883
1,190,384,1365,257,2403,2600,630
1,226,855,2038,3019,4931,4737,4502
1,646,2236,5783,7912,14119,14635,11135
9,2359,10786,28046,50974,61274,57480,65222
1,636,4884,11871,24814,32768,33703,34341
2,1,0,2,0,2,1,0
3,68,82,223,136,355,327,236
8,341,1006,3495,750,9393,8733,1245
9,1224,3420,8961,11613,20890,18843,14990
1,692,4177,10290,19058,28365,29575,26733
8,2855,8157,19771,43355,49476,41938,47700
1,732,3684,8953,16172,22684,22196,23255
5,39,50,201,14,300,260,38
5,110,116,317,216,405,345,218
1,525,5327,12715,30280,39027,37998,41426
2,146,305,728,485,856,951,1013
9,881,1156,3037,2778,6899,7645,4555
1,559,1999,4716,9829,11205,10581,13201
2,2021,5289,12541,12217,18103,22520,22850
1,419,1335,3402,2848,6171,6629,6034
1,513,1699,4256,6071,9969,10089,8273
2,5763,12170,38279,430,60112,56156,15148
5,1,3,1,0,3,0,5
2,743,4440,11015,23802,27940,25192,30120
1,2335,5632,14570,14464,24894,26363,23812
1,776,3110,7636,12840,18695,17615,17516
9,1293,4239,10614,14851,28077,27531,21945
2,275,1802,4447,11107,12294,11272,13099
2,1305,2811,9192,1418,16507,20281,5143
8,323,597,1597,1350,1879,2068,2134
7,1029,1414,4068,1074,5205,7375,2986
2,2281,3594,8180,4005,10887,13849,9187
5,9,8,18,18,91,84,33
2,78,113,263,175,213,288,265
8,713,1775,5510,4729,14029,13324,6121
5,41,33,69,117,190,194,154
2,4070,5186,14545,7725,19283,19406,14500
1,397,2232,5523,11521,14726,13451,14329
1,402,1364,3019,3642,6297,6479,5679
1,95,408,980,990,2306,2912,1820
1,491,1682,4094,6309,9637,10837,9902
1,539,3011,7370,11043,18539,17606,15570
2,359,826,2312,1773,4779,4937,3179
2,618,3508,8624,13374,20909,21994,20715
6,497,1372,3344,4265,7399,7707,6752
2,834,1035,3358,83,3247,4379,1358
6,887,1578,3791,3946,5259,4473,4797
1,662,6139,14582,32283,41095,38503,43938
1,643,3463,8449,19406,22157,20297,22544
8,1300,5020,13059,20133,32230,33400,27542
4,323,378,944,1092,1628,1561,1070
6,26,33,69,91,175,180,152
3,408,1365,4012,5062,8304,7551,7275
6,2,0,4,7,12,12,9
9,8239,13542,38166,44194,115483,124697,56818
1,273,1285,3200,5663,7462,7634,8071
9,669,2096,5379,8237,12011,12929,11084
1,936,2926,6984,9222,14915,15294,14778
7,7780,17496,42910,22224,55746,76246,55519
1,858,2802,6985,13473,14695,13625,16708
1,1071,7225,17944,36697,49811,48035,48801
1,1718,5447,13564,20859,28971,26502,28170
7,6242,11009,26925,14060,33279,56622,35961
3,63,146,316,386,798,889,675
1,775,4155,10163,20799,24890,24719,27128
1,36,147,381,428,1041,986,898
1,129,168,385,176,468,488,366
9,1271,2504,6165,6406,15230,12818,8566
6,2,1,3,0,3,7,0
2,3346,8681,22956,24766,43611,45376,37920
3,127,705,2076,469,6059,6102,1125
5,2,2,2,6,1,1,5
6,235,669,1603,1309,3062,3259,1970
5,418,1767,4463,7202,11360,11241,10066
7,1,3,2,3,0,0,6
1,1856,3919,9885,9341,16279,17071,15647
1,1571,6873,17374,29723,42938,43121,42121
3,405,951,2509,2490,5001,5424,4510
5,1,1,2,0,0,2,1
2,1976,9991,24255,70778,72588,86312,80502
1,323,2663,6362,15674,18032,17290,20740
2,1064,2491,6368,2275,7991,7968,5423
1,1039,5490,13218,32220,37823,36410,40274
1,945,5272,12477,20167,33076,34628,30487
4,2339,3137,8741,8653,17370,16653,10424
5,87,84,205,143,233,231,154
5,175,309,963,455,1972,2100,953
1,949,1489,3892,4459,7148,6919,6102
1,1244,3635,8974,12682,21280,22672,19770
1,1380,3574,9084,9303,17894,20574,15785
5,5,3,19,7,24,26,4
2,82,118,277,288,531,543,452
6,10,7,20,12,30,34,24
5,1,3,10,8,3,3,3
8,196,347,1045,243,1763,1971,653
7,1688,2489,5947,530,5547,12457,5922
4,369,372,1004,1129,1923,2023,1619
5,295,264,387,667,1294,1653,1093
1,993,5130,12538,17961,28928,31199,27816
1,452,2018,5140,8683,11579,12295,12901
9,1417,5561,14896,24214,39507,38313,29492
8,2316,3416,11312,2979,17952,22579,7060
1,644,4350,10194,20590,25452,25043,29115
8,1668,3290,9577,7585,18994,19083,11935
1,152,1036,2383,2878,4426,4165,5439
2,21,21,42,18,42,44,23
5,25,12,57,26,47,65,41
2,834,4539,12085,24102,33937,38219,34398
2,458,1107,2907,3539,6596,6440,5156
7,402,1475,3861,675,11285,10540,1364
5,6,5,15,16,16,11,14
6,581,660,1871,448,2386,2365,826
3,820,1369,4851,307,6625,9232,1443
7,594,1426,3993,809,7861,6915,1322
2,1118,1566,5874,428,8547,9716,3524
6,565,997,2478,3179,3829,3393,3909
1,864,4891,12226,33595,33454,29166,35387
7,1,1,1,6,6,6,5
2,439,764,2600,1031,6872,6790,2401
1,5,5,11,0,16,8,8
1,778,5255,12739,31340,31418,26957,38350
5,2,1,4,6,12,11,6
6,214,438,1346,466,2331,2914,1274
9,1684,2491,7501,2157,14863,12289,3541
6,38,24,66,128,228,233,189
1,4841,11304,35798,11517,75923,99606,26413
7,2421,3740,9529,5974,14202,17546,11248
1,37,133,332,504,686,585,580
5,98,111,257,53,170,276,180
2,50,48,142,66,173,172,98
8,156,344,1198,68,2342,1653,174
8,762,2319,8193,1420,22813,21746,2202
6,186,203,529,455,765,860,753
1,954,5240,12333,25277,32747,31063,34814
2,49,106,315,366,609,608,240
2,1650,5086,15323,3602,25803,32847,19053
5,4,2,15,17,49,53,14
1,753,5519,13291,33822,39001,35169,38733
1,2448,4928,12710,19220,27060,26277,24549
7,610,5461,13125,31405,33449,29414,39104
1,2381,7672,19406,21133,36686,43959,37218
2,193,400,1402,258,2073,1778,591
2,596,4405,10733,27498,31897,32612,34995
3,104,420,1142,1246,2550,3451,2451
1,479,782,2155,1366,2699,2990,2120
1,5014,11419,30120,10795,56982,75533,30136
1,3321,9450,23911,33747,40623,49231,49586
2,1035,1107,3129,1224,3567,3991,2008
6,19,7,39,39,81,85,46
3,74,171,418,107,605,564,215
3,98,201,752,359,1611,1680,561
9,2986,8130,20565,35251,50462,45017,41559
1,946,5638,14367,2909,57211,39973,15076
1,1141,6168,15150,30268,37514,38656,38851
5,303,361,308,523,1323,1465,930
1,2988,10151,24985,33320,50425,54096,49238
1,2702,6128,15113,18602,27513,30003,29742
6,98,87,186,164,451,453,231
7,61,121,230,495,716,625,501
6,1187,1567,4060,3198,6099,5984,3922
3,33,58,166,80,144,131,172
9,3065,8316,20553,32273,42361,47571,48073
1,227,1414,3518,9380,9071,8215,10905
8,108,204,578,582,1007,924,834
1,4278,7505,19546,19434,29140,29062,26938
1,1338,3130,7858,8110,14003,14853,13489
6,10,8,20,27,57,59,40
1,704,4961,12060,26583,30985,31200,35168
2,370,2185,5418,9048,11876,11404,14081
7,667,2236,5518,404,8443,15053,2374
5,510,554,1321,720,1662,1759,975
3,1450,2050,6696,881,9611,12165,2326
3,150,306,1129,78,2611,2487,381
5,39,114,268,392,201,235,269
8,320,696,2059,1865,4549,4800,2133
1,679,4463,11186,20486,27935,30177,29723
6,127,45,269,153,436,416,360
2,423,2150,5532,10767,13844,13274,14087
6,4,2,6,0,14,17,7
9,2748,3962,12224,3443,24972,25279,7914
7,22748,29135,83172,8445,71858,100818,53480
6,17,9,38,26,56,78,64
1,399,2444,5977,12291,15653,15220,16378
2,985,6090,14980,32486,41311,36785,44750
2,756,4577,10982,26908,30794,30294,35754
7,603,1503,3812,1253,9086,9661,1827
3,551,1032,2912,2438,5977,7283,3973
2,330,2066,4939,6359,9381,12640,12391
7,15534,22659,51952,7758,53444,127842,66512
5,7,13,18,29,14,9,40
1,5303,25625,63164,131539,158344,147870,165426
2,232,496,1179,1027,2411,2136,1502
1,1340,5193,12854,23264,26776,21609,30770
3,281,1012,2990,551,7841,7358,1269
2,422,1196,3217,4421,4851,5884,5503
2,2243,5326,13489,3116,23197,30703,12349
3,877,1767,6677,422,13923,19659,1960
7,38,18,59,56,205,158,114
2,289,467,1076,1312,2078,2322,1837
9,397,1786,4653,6649,9789,9865,9608
2,344,2014,4749,9366,12178,12469,13241
2,78,84,282,17,281,274,133
3,1316,2470,8455,1732,15513,21157,4857
6,5,3,11,12,18,20,17
5,87,85,272,173,435,592,375
3,31,59,144,78,373,449,214
2,2827,4292,11130,7784,15015,17711,13163
9,5634,9518,24734,18576,46815,44958,28992
1,2474,5811,13988,9502,26123,34272,16278
9,7115,12568,32316,29240,53947,53435,43115
2,575,1848,4676,6868,11000,11516,9568
2,120,277,813,1395,1994,2393,1623
2,1629,3040,8567,1727,11927,15469,8016
2,5642,26817,65019,119274,130077,147070,180027
6,495,851,2077,1837,3201,3127,3084
9,35375,33466,89018,24412,152173,127461,47992
9,2174,3036,8988,7390,19652,19862,10356
9,716,1025,3012,1958,7630,6883,2791
1,688,2337,5806,9606,14085,15018,14271
7,1325,2249,5628,532,9403,10845,2418
5,122,241,654,1156,1535,1397,1056
6,38,37,100,96,155,169,127
3,75,182,656,95,918,999,286
1,36,55,142,155,283,268,220
6,63,154,363,496,664,663,634
2,379,4895,11932,29021,34751,32627,39910
6,52,70,185,149,320,298,177
6,178,206,522,872,1742,1854,1330
8,913,1827,6035,1293,13434,11386,2294
2,545,552,1657,285,1535,1798,1124
5,1,2,0,0,5,2,0
8,2807,7550,22885,16102,56148,55847,27903
2,248,417,1613,313,3214,3000,807
2,132,395,943,837,2121,2180,1241
7,263,914,2451,283,6148,8056,694
3,45,56,137,53,171,163,110
7,6457,13636,37184,13150,60222,95263,35725
6,527,620,1499,559,1574,1931,1519
7,953,1075,3213,887,3231,3408,1989
8,3771,11055,28068,40779,54135,54003,57226
2,130,784,2758,567,7730,5854,902
5,24,22,61,15,52,63,34
2,278,774,2460,691,5938,5632,1236
6,38,41,101,78,201,172,158
8,1774,3778,9184,5546,12515,20220,15680
7,402,832,2169,804,5231,4770,1163
4,1884,1855,5080,1728,5127,5646,2934
1,439,1139,2803,4053,6401,6222,5776
8,1143,3502,11281,4877,26870,31553,8685
6,212,1290,3799,3419,9015,9326,4766
6,55,116,282,498,891,845,664
2,1942,13864,32975,66440,80556,93670,99298
3,76,89,234,335,421,366,362
6,99,126,337,318,709,859,449
5,8,10,21,7,22,31,10
5,4,5,22,29,20,22,32
1,627,3521,8686,15010,20130,19048,17884
7,54,81,243,251,462,511,233
1,569,2857,6902,9657,15771,15366,15488
2,1307,5715,14476,25253,35462,36141,31270
7,18,16,34,51,75,51,43
8,2062,4850,12266,12420,23117,25577,19347
6,483,946,2621,2331,4894,5354,3055
8,311,1162,2912,5028,6940,7294,6682
7,20781,31836,81373,6857,105096,197416,82200
2,522,1443,3486,5121,6801,7685,6977
1,1570,5539,13710,20906,30417,30513,29288
5,4,2,16,7,6,13,15
7,502,907,2946,636,5270,6883,1954
5,496,1522,5036,1970,10865,10666,4001
3,46,95,267,41,574,708,101
8,432,1024,2800,3151,5884,5872,3903
1,1719,5329,13745,15897,30662,29916,21734
2,287,1588,4293,5026,11024,11080,7285
2,49,51,147,156,320,288,208
1,348,927,2424,1026,4911,5103,2839
2,114,162,453,139,681,713,337
6,1989,5378,13598,13473,25227,30220,22443
6,27,35,87,88,158,133,95
1,697,5446,13298,27251,36349,32522,35627
3,1287,3649,13726,545,26423,35900,5110
5,31,27,75,101,152,169,106
2,2490,5996,15217,14630,22665,28072,23828
5,9,11,43,133,174,147,80
2,4187,8790,24150,804,20123,27160,19662
2,649,1562,4127,5252,8883,9927,8188
7,763,1193,2965,1520,3322,4151,3676
6,225,235,512,694,1441,1669,1158
6,496,1175,3697,2746,8171,9979,4311
2,677,3004,7203,14077,20360,19644,17800
6,219,337,768,630,1360,1689,826
6,302,278,682,862,1831,2067,1324
3,138,1233,3259,6803,9035,7922,7332
3,236,582,1821,781,3167,3737,1446
6,41,59,161,182,316,261,244
6,2273,2542,6536,2920,6181,5854,4713
7,952,3500,8380,1890,15984,29537,9048
6,7,9,13,13,30,38,31
1,3277,10330,25391,31219,50785,50622,46960
2,27,23,69,41,80,112,100
2,261,1068,2583,3362,3895,3903,4765
7,516,1050,2722,2137,5384,6661,2923
6,12,8,25,32,61,74,46
1,473,2840,6836,13487,20522,20038,18886
5,4,2,6,4,7,8,7
3,21,25,49,10,64,82,59
2,5743,11452,32070,5738,49241,58519,24543
9,2579,7705,20347,17973,46975,52390,31338
5,103,253,857,229,2283,2482,470
2,3814,12765,35409,3643,56982,89011,45502
2,1127,5918,16313,13319,53409,53171,28947
8,1020,1568,5373,1100,10586,11165,2000
1,806,3266,8049,17341,20702,18990,20095
5,3,1,5,0,17,11,7
1,568,3806,9034,20116,23654,20731,25441
3,561,833,2943,804,5129,4928,1249
1,30,58,133,74,200,265,166
9,2088,4415,12902,9204,31997,29399,13724
3,8,7,24,18,76,77,47
9,1893,4808,12951,8910,32622,32365,14057
2,2404,2708,8141,1875,21266,20747,4045
2,9,16,28,22,41,40,51
1,3594,9293,23481,25127,42012,45023,35510
7,412,1002,2493,684,5921,8264,1586
1,382,1889,4624,9624,13018,12481,12430
1,246,1152,2679,4324,5420,4940,5897
5,199,260,655,390,858,978,605
7,448,849,2265,786,4064,5409,1460
9,294,1025,2851,3338,7983,7626,4624
7,2523,7277,19224,18899,40474,43346,26673
1,520,3450,8218,17971,21375,18912,21582
5,8,7,17,35,33,34,28
1,3268,7335,21117,8510,34855,53974,25411
3,131,365,1219,1333,2410,2326,1023
7,244,191,634,81,660,1118,227
1,2,1,3,2,0,2,0
6,9,5,16,7,18,33,24
5,268,329,943,644,1267,1137,658
5,22,11,45,11,49,53,19
6,2802,6682,16721,23782,29400,27218,29832
2,212,286,710,247,894,1009,510
1,471,2519,6292,15745,16087,12674,16987
9,2835,7213,18354,17288,45061,43517,26020
8,173,1004,2420,4106,5725,5619,6515
5,146,167,453,199,592,608,351
1,564,3700,9341,17292,22133,21371,24277
5,26,18,55,76,115,115,68
9,661,1131,2870,4034,6527,6800,4871
7,8814,13112,32739,5986,38820,77575,37067
2,93,118,314,270,573,597,455
2,693,2869,7843,10037,20378,17988,16040
3,1039,2271,6384,1342,13015,16170,3160
1,408,1710,4083,6434,8922,8189,9239
6,62,74,157,231,382,376,313
7,2,6,5,12,3,2,5
2,782,2215,6035,6229,13322,13555,7430
5,2,10,29,16,18,24,32
1,852,3306,8187,16993,19636,18290,20924
5,12,2,25,19,44,57,37
2,428,1612,3911,8287,10604,10420,11197
3,47,172,563,35,1594,2364,412
1,1180,4246,10509,19518,25838,27726,24435
9,10,11,29,8,11,34,35
1,679,1454,3679,1534,6481,7476,2642
9,2706,4325,11433,5851,17315,20373,11954
1,117,1413,3491,8504,8555,8761,11105
9,3155,6537,17992,21976,43021,46553,34969
1,135,337,809,1406,1504,1485,1864
6,78,184,464,660,1150,1233,851
2,2283,3418,8748,7221,15213,15576,10913
1,539,2974,7180,10952,17431,17722,15069
7,12,23,51,26,59,90,105
5,29,30,53,38,89,102,68
5,197,429,1040,1396,2627,2464,1815
1,7788,16622,41868,48447,75466,86519,68644
2,4763,17372,50362,27682,98967,101367,57276
1,1763,7650,19573,30853,52167,54255,45757
5,290,460,1101,2033,1887,1859,1896
5,2,2,13,27,38,32,30
7,428,1693,4256,672,10462,12290,1239
9,180,419,1535,337,3195,3504,779
6,310,2698,6423,12826,14814,13199,18757
6,58,283,755,810,1946,2009,1177
8,169,370,1250,694,2910,2765,710
5,5,11,19,9,24,47,48
6,306,523,1258,382,1639,3216,2439
1,274,1012,2473,3259,6890,6523,4940
8,747,2590,6774,9273,15988,15446,14088
2,487,1481,4521,3146,10022,10567,4696
6,22,20,59,36,85,123,79
6,14,28,70,7,68,101,166
1,2878,21998,52795,113553,138708,125885,147918
1,783,5133,12513,30541,34735,31806,35306
1,650,4452,11192,28111,29214,20350,24829
1,663,5134,12398,25671,32712,29496,34551
2,382,983,2190,3628,4443,4514,3610
3,312,1230,3978,2044,10973,10503,3111
1,256,783,1952,2799,4430,4386,3310
5,4,2,6,7,20,20,14
1,61,420,1087,2466,3634,3902,2648
2,1963,7935,20689,2037,58762,44603,19135
8,321,1046,2865,1864,5352,4979,2817
1,540,3415,8266,13380,20574,21675,22279
9,4078,6344,17341,13571,29675,32180,20811
5,191,582,2011,612,5519,5027,811
2,2827,17463,42120,83452,90880,105468,109758
6,24,13,47,110,138,131,107
8,1055,1250,3429,1474,3907,4209,2268
8,374,776,2569,402,5905,4170,806
6,2,1,4,6,11,18,10
1,1492,9481,22906,56059,57567,55941,68304
1,1089,4068,10117,20266,21720,20006,23684
1,676,2261,5354,6323,14152,14695,8301
3,44,62,163,73,207,214,109
2,539,947,2586,3032,5005,5189,3831
1,1953,3306,9724,6430,15613,16848,11571
2,300,2799,6868,13608,16954,17828,18974
2,569,3929,9687,21194,27688,25320,23984
3,143,619,1554,2439,4347,4427,3220
9,853,2851,7120,13764,21538,21931,18319
8,58,95,234,386,396,459,501
2,1004,2129,5467,5201,8586,8902,6801
2,121,466,1336,1412,3327,3130,2095
3,14,7,34,14,55,46,27
6,167,274,1024,409,2725,2075,688
4,36,37,102,51,162,148,112
6,2,2,2,0,8,7,5
2,239,688,1836,2325,3023,3070,3242
1,679,1029,2760,4247,5027,4250,4428
2,818,1165,3499,607,4395,5603,1183
2,526,2906,7471,12856,20769,19155,16089
6,13,10,38,34,77,125,84
5,37,30,117,37,97,75,80
4,206,228,453,624,742,763,765
3,47,131,339,817,1217,1228,887
3,46,85,257,319,414,509,513
8,155,435,1166,604,3161,2986,847
2,1558,4409,11354,17847,29111,30640,25896
1,143,715,1789,3142,4583,4321,3949
