label,num,weekend,weekday,h1,h2,h3,h4
1,590,2591,6557,11644,14481,13229,16130
3,261,334,1121,74,1439,1583,381
2,675,3304,8616,15081,21777,22567,21064
2,59,96,239,236,520,700,554
5,6,5,15,11,29,49,13
2,3867,6476,16100,3471,22463,28599,14791
1,869,4213,9992,16477,24321,23112,25194
1,120,906,2212,4606,5927,6272,7226
2,146,547,1889,184,5475,4681,247
1,651,3244,8099,10887,18484,19186,17439
1,2206,4268,10952,17832,27803,31687,24829
8,1345,4911,14110,13122,34037,37524,19483
7,1308,3339,8676,291,18655,21547,731
6,242,210,564,56,434,468,284
2,4782,9518,23264,9251,26304,39789,26133
8,520,1130,3248,1189,5552,8055,3667
5,10,72,174,335,493,488,409
1,27,128,329,107,1041,985,556
9,821,5238,13004,27758,33481,30253,35610
5,928,1869,5196,1546,7652,6798,2733
6,5,6,9,24,28,23,8
1,403,1149,2733,2291,5440,5791,3513
1,13,7,39,16,23,31,43
9,2492,3666,9768,7840,19627,17470,10934
1,223,1348,3138,6916,8248,7556,8701
2,461,663,1682,174,1571,1544,993
5,1,0,2,0,2,0,0
5,1,0,2,0,0,0,4
9,1132,3289,9654,2660,22993,21655,5664
7,25166,29424,74450,40418,83279,128543,90054
8,885,1555,4522,6434,8982,8733,6883
9,550,1360,4122,1574,10461,9759,2830
5,210,1785,4392,10424,9239,8491,11201
3,883,1915,6535,5569,10981,10995,7444
2,272,2388,5827,13781,14699,13407,16236
2,37,28,62,140,234,194,160
8,5007,7581,21115,10034,31645,33098,22747
5,2598,3267,8752,1381,9303,9011,3693
9,1422,2534,7454,6655,14461,14326,10611
1,285,2595,6193,14350,19574,18393,19078
5,45,49,138,163,244,174,126
4,1425,2546,7112,10383,14804,15953,10931
7,135,168,396,297,405,402,378
1,651,3496,8597,16914,18961,17434,22968
5,3,1,6,13,18,23,14
1,516,1377,4007,4235,8837,9600,5564
1,291,1269,2903,6775,8396,7689,7532
1,450,3644,8709,20659,22153,18851,28028
9,5198,8936,26236,13539,48496,51498,21354
8,765,1897,4637,6744,9463,9703,9078
7,588,4982,12779,37554,41539,39893,44787
5,1,1,1,0,6,5,0
3,4746,12887,46555,2179,90448,106821,18275
7,8564,26505,66664,116066,135018,131008,135433
2,970,1717,5005,1372,7422,8965,4612
1,2017,6031,14772,27658,37711,37883,35426
1,754,2116,5251,4751,11078,13132,9742
2,393,1111,2841,2531,5380,6128,4711
3,202,769,2417,390,5637,6290,796
9,1142,3056,9179,3604,21697,19692,5709
1,5217,6603,17562,5670,18845,16867,15007
3,48,77,187,198,556,509,254
3,8,5,22,30,38,18,14
7,411,1162,3435,1607,7597,9297,4093
1,687,3646,8571,14561,19649,18921,19830
1,463,1038,2687,1718,8849,9099,3745
1,44,153,328,348,654,739,658
2,1574,3840,11611,994,15181,23753,10576
1,3848,9740,30506,26897,63936,77256,40677
3,485,1233,3608,474,8473,8085,886
1,786,3615,8728,17751,21988,21051,21171
6,108,168,449,238,1042,1165,421
1,304,1655,3845,10712,10050,7906,10868
7,5397,8222,22152,8171,32024,43163,16315
6,1,0,2,0,2,3,0
3,79,124,308,196,627,744,442
8,936,1995,7412,652,16341,16973,2152
5,1,2,2,0,9,22,9
2,440,684,2231,569,4698,4551,1167
2,28,32,71,0,70,101,45
2,2240,4912,12332,3993,24321,30308,11706
2,1771,4295,10602,11767,20229,20436,16649
9,1937,3942,10733,8117,22150,20083,11266
6,522,3018,7677,18419,18635,17021,17969
2,1476,14048,34753,108408,103742,109206,120230
1,32,20,64,80,149,169,129
1,671,3842,9173,19303,20714,17891,22113
2,987,3348,9108,3037,20659,17768,13666
6,2,0,5,1,7,12,8
1,1820,5465,13632,21531,32014,33640,34196
9,786,2099,5242,6446,11919,11188,7569
2,2087,2725,8285,463,6186,6622,3672
1,737,4470,11029,26627,29158,27272,29786
7,1210,2333,6418,1654,14269,19962,4118
6,11,21,73,117,138,130,178
1,913,2650,6344,6841,12505,14186,13275
3,3,3,11,6,18,26,10
6,6,18,60,24,89,100,76
5,11,17,29,67,126,162,81
1,442,2799,6900,14418,19337,20442,18332
7,900,1587,3879,1899,6363,8037,4460
3,138,545,1548,665,3213,3910,1156
1,2450,7151,18295,25008,37223,35878,31920
5,5,1,11,0,1,10,12
1,533,3408,7898,11103,16816,16281,18342
2,2160,12973,31694,82360,80281,91120,106819
2,1220,1477,4674,798,7218,5573,3766
2,96,236,550,393,1390,1452,908
1,5049,10381,27363,19551,41465,55904,42133
7,5796,12489,38714,19165,76038,98842,39921
1,2524,6986,16685,22209,31876,36590,35710
2,58,63,173,185,346,423,291
5,2,1,3,3,2,7,1
6,54,105,355,137,572,526,253
2,496,2035,5475,4740,8798,12945,9288
2,1040,6372,15549,32013,42891,40621,44410
5,9,7,17,5,18,11,15
1,131,160,413,350,731,812,607
4,152,172,481,577,744,629,698
1,1431,6714,17456,24501,40666,41336,36514
2,285,1505,3959,5559,9948,10956,9374
7,4599,11804,29663,21137,56745,80327,36363
2,9107,17629,49216,10330,60059,78884,48770
6,9,12,20,11,32,31,34
9,924,4595,11513,28011,30770,26470,26816
2,3984,13288,36866,49585,69342,80851,71378
2,1191,4869,17169,1064,48833,31304,6607
2,1614,11429,27653,58926,60301,57480,71682
2,1174,3538,9832,6746,19785,17872,12147
8,1147,2784,7923,4602,16412,17101,8298
7,7106,12364,36213,6242,52115,86716,38070
2,866,6902,17187,55294,54887,52542,58041
4,1943,3109,8059,4837,11466,13930,8673
6,1,0,2,6,6,1,3
6,8,25,56,36,64,76,19
3,13,9,35,2,68,111,24
6,97,150,302,288,486,527,429
2,331,415,1166,937,1342,1417,1516
4,5532,5423,12872,8822,13693,14631,13365
3,11,14,36,35,52,57,50
6,2,1,3,8,10,13,12
2,348,1622,3906,6606,9228,10075,10007
1,857,2336,5587,7917,12392,12423,11670
2,588,914,2733,1274,3564,3058,2338
1,84,219,546,592,1315,1395,1156
7,5060,11577,29258,30705,57433,69273,51564
8,278,440,1331,2448,2888,3061,2583
1,92,248,548,548,1193,1231,960
1,786,4308,10043,23571,27486,24634,29127
3,47,62,177,94,254,326,177
8,525,2348,6403,8449,15592,15212,11908
7,1228,3564,8719,2608,18858,24242,4240
2,1955,21964,53729,124342,139669,150468,168768
2,296,573,1630,820,2239,3082,2387
3,7,12,29,16,23,50,34
7,530,684,1865,654,2146,2688,1567
6,43,136,322,361,706,715,650
8,606,2607,7845,5388,22154,20227,7429
2,445,747,1932,1544,2499,2716,1985
1,470,3051,7143,9016,19683,19791,17764
9,4674,12736,34097,43991,92707,90006,61282
1,555,4772,11060,27441,27863,24576,34714
7,7075,9296,23791,3234,22480,50906,28763
9,2106,6205,16297,15040,43518,41141,23805
6,10,9,18,37,76,96,44
2,1198,1282,3691,287,3221,3647,1589
2,140,184,535,37,817,904,232
7,281,1150,3242,4571,9118,10275,5631
6,15,11,22,68,82,70,47
8,798,2786,8616,5415,21624,21460,7621
7,46,151,360,751,787,758,741
8,1821,4871,13321,11398,28480,28340,16073
2,802,1978,4997,634,8073,10931,4205
9,134,141,382,312,598,652,472
9,1721,3544,8815,3997,20121,20403,8262
6,35,44,104,93,112,157,136
3,2141,7173,23246,1862,46811,73869,14951
1,685,1971,5124,6607,9131,8916,9564
1,275,943,2249,2660,4556,4903,4358
6,22,20,39,66,133,131,101
9,1187,4977,12832,18643,29914,31232,27345
1,1532,6443,17583,32012,43923,39083,38660
8,8109,23375,58710,62089,119428,119419,86969
6,3,0,8,0,3,4,7
3,1055,5153,12518,24244,24461,17926,30200
6,92,111,317,313,691,910,446
9,112,375,1074,1614,3062,3518,2199
1,979,3879,9483,14350,17548,16430,19423
8,543,1423,4284,3461,9044,8955,4394
1,547,4516,11073,29335,33824,30627,35165
9,13897,20573,61340,43417,161000,128426,56058
8,48,55,162,48,380,385,47
8,1169,3934,9656,24256,24190,18670,25042
1,105,218,496,577,833,742,950
1,546,2451,6548,9175,16705,16052,10985
4,118,122,269,374,617,561,478
8,465,1559,5589,986,13524,13106,1493
1,28,47,118,191,354,405,269
1,440,2007,4639,8454,10441,8218,10203
1,4116,11306,28673,30422,49567,53904,52641
9,105,191,433,580,806,896,697
1,1340,4130,10334,19192,23948,23881,24209
1,1755,10762,26118,57977,61405,56516,74301
6,83,58,140,191,350,448,336
8,1079,3708,10536,12292,29220,30151,15523
6,124,459,1327,749,2182,2622,1552
3,92,551,1285,2373,2857,1969,3023
7,1870,3770,9897,4754,20287,26541,11456
4,5098,16754,41639,79299,98326,104610,98951
3,344,1726,6528,613,16848,18860,1752
7,186,267,755,896,1858,1911,1183
7,2677,3836,9776,7837,14015,15194,11455
2,41,118,299,459,802,958,674
5,17225,21282,51433,25679,63312,63242,32486
1,21,29,63,51,85,66,60
5,85,46,150,149,341,416,297
6,11,8,45,18,45,54,34
9,175,418,1083,1746,2736,2805,2498
7,790,1164,2677,481,1139,5379,5309
1,556,3437,8401,18918,23224,24863,24457
2,275,785,2682,1314,6543,6104,2164
3,134,203,541,387,1007,1073,609
1,1166,5066,12425,22036,30893,32162,29573
6,37,338,830,2066,1908,2063,2357
6,184,377,1262,401,2858,3486,907
3,989,4977,14718,11539,37485,40262,19150
3,140,339,1148,44,2157,2315,240
2,1735,14553,37170,122004,117118,116159,122897
1,365,2756,7092,13692,19556,19429,18149
1,344,528,1821,2186,3907,4060,2996
5,3,0,6,6,11,23,13
1,696,3803,9646,19293,24508,22619,25029
6,44,27,104,99,161,168,153
1,136,604,1438,2202,3860,3697,3382
6,1025,1148,3378,2845,4741,5277,3544
8,597,2516,7714,4755,21619,19848,7291
7,12881,15740,41677,9574,32436,69328,47618
1,1641,5320,12828,16714,31204,34097,27323
3,2,5,10,0,40,17,11
2,353,1184,2826,2957,3686,3922,5669
2,39,31,98,76,106,120,111
1,893,4404,10782,22009,28112,29865,29971
5,14,7,23,7,41,54,49
5,2,4,1,9,12,7,4
1,342,1761,4279,7243,11079,11695,11410
6,154,390,948,1495,1112,1149,1815
7,3374,3973,10138,1000,10717,16380,8244
5,36,29,104,35,189,199,94
6,21,19,31,42,86,112,56
6,15029,26137,60913,20949,65584,109152,72235
4,2457,9895,24373,52914,59369,55855,65349
2,281,629,1689,1691,2761,2849,2050
7,1686,2827,6744,6324,10490,11012,10761
9,3759,6471,17361,18668,45636,43826,26246
5,4,7,14,15,25,40,24
1,607,3239,7740,15935,17311,16932,20480
1,573,3014,7414,14735,17067,17122,19079
5,1,1,1,0,2,1,0
8,954,3222,10792,1138,23845,27750,4239
2,239,384,989,1288,1142,1211,1569
1,1325,7503,18333,35140,48380,46367,44442
2,126,249,566,807,1421,1523,1382
1,510,2360,5900,8803,14401,13604,12128
8,829,2082,5844,5076,14620,15211,5914
8,1282,5896,18657,6802,41914,47253,13374
5,3,7,7,7,19,22,15
9,7499,9623,25667,9184,40062,45803,21260
6,2,0,7,0,5,9,2
6,25,55,64,170,244,211,190
6,58,68,174,73,294,293,118
2,874,3413,8129,13968,20067,17682,21689
1,221,758,1958,2876,3456,3287,3696
1,315,1538,3659,5758,9696,9052,8127
2,2630,14906,35998,91268,101750,92200,94175
5,3,1,9,1,18,14,0
1,564,3530,8242,18161,21259,19286,24586
3,96,141,471,92,840,1066,235
1,447,2713,6555,14801,16049,14981,20017
1,285,648,1711,2217,4184,4471,2965
8,258,1533,3836,7515,8676,7843,9722
1,382,2295,5887,7338,11295,12851,12372
5,2,1,3,0,2,5,6
9,9757,15012,45735,34607,106326,94507,48715
6,7,18,51,1,51,53,10
6,231,640,1474,1746,2125,2088,2697
2,2011,9001,22455,28283,40044,45754,50387
6,13,11,34,20,59,25,43
1,816,2329,6096,7973,15022,14870,13835
6,2,0,4,7,11,6,1
8,1011,1761,5533,1868,10726,11979,3534
1,87,275,781,508,1188,1253,908
7,499,1677,4304,2591,10605,8559,3449
9,987,3858,9316,21579,22793,18369,22830
2,188,565,1898,732,3574,2934,1615
9,1805,5705,14362,21246,35004,33611,29079
6,70,157,380,424,563,507,633
6,72,78,165,101,140,189,186
5,1,0,3,4,14,12,1
3,10,7,31,4,33,57,35
3,1667,6873,17503,34177,39621,36853,40972
8,20,44,104,247,332,310,218
5,11,13,24,20,9,13,20
2,1234,3876,10325,12126,23719,22460,19611
6,37,27,87,118,239,244,178
5,9,5,20,3,27,26,8
1,2647,5494,13288,9377,16699,21744,23377
1,211,519,1319,1930,3017,2878,2252
2,422,3474,8324,19406,22892,23132,26270
1,5482,13526,34010,44094,57402,61743,68730
2,7541,14810,44810,1845,61145,74090,30732
1,198,1570,3933,7933,9822,9952,11267
1,71,548,1326,1877,2796,2785,3090
1,263,2242,5399,10447,13880,13402,15624
2,802,1014,2600,322,2492,4062,1149
2,2147,8452,25204,2437,47960,69000,37602
1,4920,9290,23847,25000,41033,44310,35107
6,54,71,148,216,469,524,362
6,8,5,21,13,56,66,21
6,41,93,268,279,846,699,430
1,606,1578,4010,4654,8082,8598,8123
2,1328,10172,25452,52385,69483,61284,64177
4,188,277,837,333,1605,1514,488
4,7494,10772,26665,22304,43789,43198,29354
1,640,3813,8991,18284,24129,24425,25384
2,549,1785,4952,4243,11166,10722,6936
7,73,71,193,116,267,258,176
6,2,2,4,0,8,13,7
2,1159,4657,11895,10042,34044,29131,22872
2,1072,3181,8046,12592,17364,19430,16883
7,7920,20918,60657,19755,134012,169870,54465
9,4980,10786,28645,41513,98588,96944,53144
1,16,59,157,52,258,398,160
7,8685,13313,35804,12477,57056,80322,37831
6,345,1045,2845,560,4719,8012,5344
7,454,941,2410,2592,4313,3734,1567
6,186,214,452,270,622,782,555
1,1787,3620,9100,10884,19813,20737,17665
6,431,972,2471,2412,3117,5421,5876
2,378,906,2334,2883,2958,4114,6493
3,353,1156,4152,196,10437,10344,839
1,709,4255,9727,15534,24009,24930,24909
7,10419,31763,90676,16387,215482,309040,96000
7,838,4091,10034,17784,23475,21403,24235
2,607,3300,8449,17582,23327,22347,21075
6,5549,10874,26522,35429,46541,43001,47487
1,1202,7370,17898,43775,43849,36226,52371
2,330,1214,3761,2606,12511,7931,3451
9,610,2679,7113,13281,17659,15601,15671
3,379,1210,3061,6265,5418,6800,7769
5,1,1,1,0,0,2,0
8,2404,3542,10916,12402,23601,24310,16675
1,566,3309,8033,11739,18925,19657,18039
1,489,2402,5922,10867,13859,14070,15244
8,617,682,2381,827,4314,4447,1203
6,63,157,410,407,1100,1495,903
1,552,3685,9078,18370,24919,23335,25736
1,66,50,126,178,425,455,276
1,78,455,1198,2295,2732,2925,2716
1,526,3265,7787,15527,20700,20858,24054
5,1124,2215,6128,4628,13293,13873,7577
2,442,1871,4731,9572,12550,12508,12353
8,996,3111,10401,2729,25069,28763,6321
9,12990,17501,42954,34420,58541,66589,57008
2,2573,3016,9206,2850,12534,14574,5632
7,2443,3413,8310,3078,9910,15288,8363
7,9550,19210,53196,8780,93044,135766,46519
5,532,3798,9311,20291,27282,27707,27269
9,6502,11794,36072,29203,97715,94527,40909
2,231,235,632,31,670,940,383
8,581,1591,4158,4297,7359,7933,6067
5,2,2,2,2,5,1,2
7,89,133,316,260,412,537,429
4,80864,84718,215314,17348,166360,160545,82470
8,1078,2576,8206,1518,16510,17496,3260
1,731,3028,7369,13100,19792,21729,19867
9,3588,7656,19207,24696,33244,36485,33567
7,8651,19834,57031,10312,81629,148409,61834
1,3092,8461,20921,14083,35977,46341,32366
2,485,2822,6957,15224,18541,18471,17910
1,752,4795,11443,25215,30898,30316,33512
5,10,4,18,18,60,40,21
4,644,1074,2822,2137,4279,4568,2809
1,597,4735,11500,23517,32044,30393,31894
5,431,1355,3481,1113,8022,7720,1849
7,1987,3148,7582,6079,10886,13248,9885
8,456,1487,3802,4680,8663,9045,7073
5,41,53,157,140,243,249,185
6,31,53,152,165,135,132,175
6,59,88,217,205,293,276,248
3,853,2894,10276,671,23232,29956,7109
6,6,4,13,19,26,52,31
2,265,327,983,171,1109,979,465
8,5,2,9,3,16,15,6
2,1840,4297,11637,809,17752,20746,6768
2,218,300,872,576,1577,1628,1025
2,1743,6744,16845,25693,36325,34820,36955
1,1151,3836,11382,10764,27123,28646,15763
6,314,1242,2956,3514,7146,8186,7099
7,186,381,1084,458,2060,2564,815
5,2,2,4,0,1,11,0
1,86,118,272,252,539,565,418
5,1,0,2,0,2,1,0
8,1508,4753,12895,15965,29766,31907,22544
1,764,4958,11896,22894,29403,26903,31922
2,1054,2788,8182,3746,13836,10713,6008
1,423,1831,4472,6594,10958,11849,11507
9,3363,9127,22419,36859,52942,53068,50602
8,761,2391,8483,1943,20128,20970,3377
9,1591,4278,11276,12963,28657,29382,20597
1,78,98,223,311,559,520,398
5,3161,4092,10847,21306,20208,18157,25940
6,42,38,82,117,268,279,210
2,730,1256,3166,2372,6251,5761,3519
7,12004,19599,53666,27420,59788,105963,74718
7,584,1729,4376,1719,12335,12872,2319
2,365,1481,3627,6549,8792,9640,9132
7,1072,2188,5746,1000,10567,13196,1952
1,442,2464,5944,10600,13802,13947,15003
9,870,4654,12081,18905,34289,31250,23931
3,784,1722,5869,1754,10834,13449,3156
5,1,0,2,0,0,7,0
6,1,0,3,0,7,5,1
1,184,212,616,158,694,831,312
3,234,190,667,671,1441,1508,925
3,55,42,154,48,161,94,34
1,504,2792,6525,10497,17683,18026,16700
6,58,116,263,293,427,382,436
8,532,1999,6549,2672,18113,19332,4244
5,3104,5718,14728,5947,19028,20537,12419
7,2119,5481,15219,2954,41794,48373,5435
2,349,1289,3297,5289,7401,10206,10077
5,129,152,480,187,744,642,311
6,32,37,81,48,88,135,74
1,816,4498,10925,17340,29011,31728,28845
7,1776,5975,15285,1395,32119,51755,5690
3,52,149,403,94,1189,1413,466
2,681,5072,12273,27035,31040,29090,32783
8,23,20,82,16,95,147,44
3,712,1102,3365,1796,6250,6741,3220
2,204,311,1055,110,1216,1984,1382
2,1862,2913,8606,1426,11311,14502,5825
9,2230,3084,10008,2209,21142,18068,4765
7,108,437,1246,1406,3233,3081,1680
3,795,1365,4155,2034,7763,9452,3514
4,198,283,693,248,1136,988,428
3,13,18,29,23,36,40,46
6,123,237,565,495,1007,1139,558
2,279,827,2340,3191,5198,5401,5390
6,114,531,1379,367,4005,3155,756
1,451,2217,5539,7908,12707,13054,11545
6,6,1,13,12,40,32,25
9,6976,13776,42358,24165,113774,101675,34472
3,1158,2942,10433,505,22683,23424,3054
6,12,12,22,49,78,70,49
3,109,318,1072,111,1892,2506,548
6,14,25,53,97,212,180,92
6,797,1146,3063,5475,8254,9425,7395
7,12787,31835,64970,33714,91343,91093,80056
3,58,374,936,1045,2764,2926,1086
7,415,807,2152,343,4367,6104,906
5,18,13,33,27,18,32,35
4,156,184,482,140,488,572,244
2,5861,11075,29774,569,28990,25102,3358
6,553,3749,8790,17243,20823,21516,24443
6,4,1,10,19,9,8,5
6,26,42,81,111,216,188,158
7,1182,1443,3594,2015,4326,4556,3083
8,112,218,752,147,1728,1456,341
1,479,2802,6901,14065,18333,16729,19316
7,1904,6362,16549,909,40470,55965,5076
6,40,48,123,103,202,299,163
1,1280,6220,15259,27709,35244,33637,40032
2,613,2835,5796,1059,11419,10014,4619
1,1247,8504,20510,46238,50813,46802,57857
6,7,27,75,68,213,337,235
8,179,379,958,1353,2029,1853,1895
1,1349,6002,14577,30928,38139,36995,39353
1,147,1061,2527,5765,5867,6127,7393
9,961,2341,6653,7023,17887,17330,9736
2,2569,13019,32134,50185,63356,57368,76766
1,602,3762,9152,21627,23189,22358,27111
1,1250,3811,9375,17786,21992,24705,23793
8,80,263,718,784,1016,1607,1061
2,949,1304,3663,3019,5700,6365,4665
2,940,3732,9092,13868,17314,17209,20852
6,2,3,2,0,6,4,8
5,46,40,61,107,178,227,171
4,29101,25494,57669,15373,46294,66429,33939
1,166,862,2277,4960,4443,5111,6077
1,712,3647,9087,18149,23083,24853,22680
2,273,552,1363,1111,2989,3321,2562
2,8,6,13,15,32,29,24
1,2431,7607,19093,34746,41420,44945,47256
1,972,5539,13506,29138,35594,34480,36851
6,1632,1707,4985,569,3931,4798,2131
5,22,25,35,28,68,64,33
2,183,241,563,585,1107,1061,838
9,2954,6187,16152,11228,35940,45455,20291
8,313,324,1102,237,1298,1279,452
1,1787,6681,16298,30726,38163,40417,42520
2,4910,8634,26579,1810,36100,34769,9918
5,10,6,16,12,9,16,8
4,381,2778,6772,15489,17032,14788,18924
1,43,82,205,87,243,208,160
6,1092,4479,10946,17021,26378,26577,25714
6,148,135,352,64,323,362,284
1,547,3616,8508,15350,21695,21419,23780
1,429,2117,5209,6672,10519,9940,10190
1,3067,9548,23471,39548,47991,47424,51512
1,85,496,1234,2864,3408,3499,3763
8,826,1339,3839,2525,7726,8132,3941
7,452,1226,3120,465,6105,8858,1269
8,822,3675,9317,17254,24411,23374,20267
5,709,1001,2401,722,1687,1943,1454
7,30581,45355,109353,12703,129583,274745,133403
1,100,1187,2803,6376,8646,8001,8902
7,2821,3970,8928,1629,10957,14273,7213
2,1295,2003,6063,2913,9375,9112,4212
7,6181,13893,36530,30852,61832,79332,55945
1,3254,16754,41392,81977,106794,100779,99386
2,2134,4892,14100,8332,20992,21193,14882
1,505,3019,7178,8896,16498,16556,14997
8,288,556,1633,666,2612,2677,905
6,142,190,541,502,781,783,599
4,5997,6007,15263,3206,15120,19115,7627
9,3329,7893,22865,19275,64183,56546,25668
6,4505,7626,19014,18213,34051,41001,33788
3,702,887,2639,482,4543,5141,1546
1,1895,6853,20677,15942,49881,64707,27673
4,9591,15907,42721,12075,56190,68090,36718
6,3,5,4,0,23,17,18
4,161,818,2054,3817,5565,5660,4879
2,362,431,1325,621,1654,1283,1027
9,4104,6634,18306,21819,35294,40269,31560
2,126,154,442,442,522,743,654
2,42,59,145,234,280,216,230
8,1387,3951,11008,10842,24951,24030,15212
3,49,135,296,211,674,681,402
9,1124,3627,9496,15996,23093,21132,18083
9,7674,12097,33955,37697,65229,62962,46694
5,66,84,201,272,535,439,230
1,780,4040,10802,14749,25292,26818,21254
1,659,4928,12281,30280,34664,34502,34454
2,840,4606,11267,20291,27328,27767,28503
3,521,973,2950,1558,5092,7540,3016
1,277,1259,3033,5600,8739,8608,8235
2,243,422,1120,197,1146,1163,638
7,2351,5537,14049,15863,24251,25671,23356
5,316,2140,5205,10188,13441,13276,14218
6,181,164,317,315,810,913,605
1,157,597,1451,2029,2986,3201,3520
5,3,6,4,6,6,15,6
9,3869,7425,20241,24597,51095,50809,35590
6,256,523,1261,1146,1840,2126,2029
2,14,11,25,38,56,16,38
6,45,40,84,45,151,156,129
6,100,125,388,257,646,714,461
9,1331,3930,9717,11373,20611,20496,16937
6,135,200,509,695,935,1016,1168
6,43,63,171,168,222,299,347
9,3007,4086,12437,1694,28657,23699,3193
1,1722,8569,21049,36775,52666,52857,52334
5,97,88,233,160,448,486,284
3,424,967,2570,2575,5541,6049,4552
6,161,265,610,733,1437,1451,1254
1,1251,3880,9781,16305,22351,24349,23149
6,2,2,4,12,18,20,17
9,10693,17788,51641,37806,129175,127737,51251
6,269,377,882,429,1218,1298,615
5,2,0,4,0,3,1,1
1,424,1534,3649,5757,7637,7428,7830
7,636,1098,2647,1925,3642,3645,2531
1,318,3148,7888,16784,22945,24169,24852
6,725,750,2671,808,5999,5026,2026
1,488,3456,8413,14402,22459,23103,21553
6,25,12,68,58,164,175,103
5,359,529,1732,329,3022,2371,404
1,2607,16022,38914,92764,106035,103511,109679
6,123,139,379,458,565,645,521
1,2906,9212,33649,4153,59335,100176,22551
1,1354,5107,12545,23600,27758,26591,30615
5,1,2,2,0,2,0,8
5,12,9,18,16,22,12,12
2,522,1080,3175,2722,4601,4792,4212
3,2249,9744,32314,6197,70149,94783,19013
6,353,2714,6520,20016,18782,16001,20434
5,340,588,1334,697,867,1237,1020
5,5,5,11,7,8,17,6
2,1937,4693,12426,7860,25833,23710,13599
1,1153,4542,11166,18342,21986,26279,26805
2,114,271,750,673,695,906,976
7,11198,18396,46525,9866,60192,129668,62173
1,1295,6686,16108,28517,37615,36597,40186
3,99,106,253,259,519,581,371
4,129,215,509,413,648,700,568
5,462,783,1936,903,1510,1534,1079
9,6357,10848,33353,25922,85167,83093,38603
1,2226,9683,23563,34282,52203,54048,52723
1,130,748,1842,3149,4051,3995,3917
1,3650,7525,18812,6857,21325,37055,25302
9,790,1240,3401,2904,6251,6268,3998
8,419,3111,7458,19349,20211,17762,20985
2,1825,4251,11032,1904,19491,25448,12539
2,1355,1880,5565,5135,11384,12495,8083
1,342,2261,5583,13421,14564,14795,16781
6,27,21,67,92,152,123,95
1,685,2626,6875,10892,16873,15957,14882
6,37,45,100,139,323,309,220
6,80,88,202,223,523,561,478
1,945,5036,12471,30174,30825,27053,32456
8,3137,3903,12443,6240,25370,27123,8724
4,1151,1338,3473,731,3413,3945,1044
1,3445,9695,25675,30862,49927,50827,44317
2,982,2125,5415,6031,7583,7916,7969
6,73,91,300,127,415,491,194
1,802,5394,13046,29089,35250,31922,36233
9,20236,28206,79014,10092,176845,139901,21788
1,683,5513,13175,29255,31694,30910,40709
6,70,137,373,555,870,883,517
2,1088,2559,6986,8758,15577,14724,12658
1,678,5001,11847,23859,32002,31372,33496
5,26,158,506,391,1302,1125,399
9,206,1366,3162,5083,8645,8041,8557
1,3249,7115,20187,9085,37641,46013,22536
5,58,63,174,101,178,226,106
2,766,762,2154,1087,2555,2593,1944
5,3,21,46,7,86,107,73
9,4081,7525,20997,14432,50319,47552,23447
6,1,1,1,2,1,0,0
1,508,3692,8866,21776,23119,18849,24785
5,10292,17903,44839,15377,34970,33914,22593
8,4779,9973,26693,31664,50789,53778,45009
3,33,43,96,55,159,177,116
6,1,1,6,0,11,10,0
