label,num,weekend,weekday,h1,h2,h3,h4
6,10,8,23,17,15,14,29
7,2,1,3,4,6,3,0
3,184,590,1690,811,4005,3438,1269
1,544,2402,5627,8583,11562,10941,12821
3,99,299,1237,428,3055,3251,703
6,19,35,83,65,105,87,64
5,68,123,379,11,730,495,31
1,323,755,2592,1005,6423,6477,1537
1,1289,3756,9379,11821,21048,22854,17398
8,3381,9342,25588,31720,60698,56703,43214
8,881,865,2834,454,3171,2930,1038
1,382,1424,4398,4130,11914,11021,6046
8,218,490,1396,859,2899,3106,1058
5,78,64,213,63,200,213,99
2,3271,17612,43552,114650,111399,94692,123198
2,1655,2756,9221,1605,12246,19217,5683
8,658,1950,5547,4261,10906,11601,6043
9,9035,12509,33497,20420,56573,54643,31739
9,823,1235,3278,2058,5397,4946,3301
7,10824,18550,44369,31786,54923,78385,59914
6,25,15,47,58,143,155,92
5,2,1,3,7,2,1,0
7,10999,18271,44189,28032,61240,90830,71670
4,100,119,361,697,841,887,784
9,3823,7119,19103,16773,52578,49620,24476
3,157,358,1141,299,2999,3411,692
7,836,2341,5673,587,12582,16792,1411
1,2408,5977,14999,30182,30745,25647,32830
8,491,1408,5049,528,10633,11792,1461
9,1606,3780,10314,9440,22048,22651,13981
9,2314,5459,14657,20614,31583,34340,26123
2,392,3091,7643,15086,19393,17806,21355
9,6,7,11,6,22,16,14
1,905,4750,11485,22817,29660,28473,31316
5,2,1,4,6,7,4,5
2,707,1717,4748,4437,8849,8498,6280
9,985,2263,6696,5458,18478,17536,7958
2,1084,5075,12421,32814,31702,25296,35155
2,1403,7162,17548,36139,45968,56550,49669
6,20,22,40,67,86,95,45
1,105,747,1634,2529,3438,3501,4199
5,210,295,694,414,946,982,702
5,2,0,6,13,20,20,17
2,399,1318,3159,3960,7247,8046,5875
2,749,3835,9371,18188,22131,23417,26644
6,322,546,1370,1587,2408,2661,2149
1,1130,1585,4896,1569,6463,8346,3843
7,136,717,1895,3899,4308,3260,4445
1,692,4118,10726,17051,26585,26652,23454
7,23560,32562,77316,12058,69877,172804,89899
1,2974,5094,13198,2834,14293,17454,11964
8,696,1797,6496,392,15459,17227,2212
1,268,1392,3221,5730,7564,6733,8470
1,1814,4343,10827,16716,22028,21530,22798
9,5488,12696,31394,23126,54955,59990,39978
7,1146,3383,8363,307,21268,26462,780
9,5408,9435,27104,4344,45426,61711,19907
4,4380,11692,28035,61286,73543,67648,73798
8,930,2342,6489,8225,14097,13840,10776
2,815,6905,16853,44778,48286,48535,53727
1,441,3003,7407,14233,19147,17323,19595
7,59,127,333,383,583,719,394
9,17515,32975,94909,49599,273464,238702,73567
9,8955,9543,32949,6218,63341,58110,14524
2,594,559,2080,1774,5305,4755,2346
1,680,3689,9087,14016,21328,21340,20646
1,292,222,612,819,1500,1848,1346
5,2195,2668,6869,1670,4915,6096,3229
4,4892,4657,10352,1690,9273,10030,5146
6,548,1217,3095,3804,5575,6530,5056
9,264,1148,2890,5147,7361,6931,6877
8,1366,5701,17327,4372,36113,41242,13569
3,632,1742,5385,1461,12509,16288,3638
5,2,0,4,0,0,10,6
1,45,98,185,250,218,187,250
2,1579,15807,39165,58331,119013,130741,133689
9,1390,3336,9936,5235,26879,25929,8587
2,541,3377,8293,13813,23041,22137,19856
2,146,450,1274,1914,3250,3081,2194
1,531,4736,11440,24306,30876,29878,32920
1,691,3629,8713,19014,21324,20837,23569
2,5826,9707,30893,101,39113,31622,10724
7,6088,9900,26521,18292,45897,62457,44474
1,383,2184,5153,8447,11127,10770,11845
1,331,799,1870,2053,3747,3888,3152
1,198,625,1557,3484,3730,3592,3108
2,2626,9967,24500,36298,44426,45217,48858
3,168,792,2196,1617,7750,8400,5310
1,589,3613,8830,18902,22333,22257,25058
2,532,1116,3757,1856,7718,6923,1792
7,8540,11683,25724,548,25734,63388,26142
3,388,1161,3743,955,9322,9585,2166
1,1303,6914,17033,37520,43969,45558,46731
7,188,206,510,448,854,851,649
2,1349,2347,6212,3494,9036,9865,6037
5,11,6,19,11,18,27,11
6,2,1,3,4,3,8,6
6,374,1738,4153,8801,10030,9655,11923
8,2210,7675,19845,25386,46539,51172,40166
7,7318,13464,39016,21606,75653,110089,49219
2,605,1058,2631,797,3752,4104,2351
3,695,1461,5575,446,11035,14746,2174
7,3702,11271,35278,3644,70734,89577,27882
6,36,20,63,67,147,211,160
5,128,104,268,114,303,278,175
7,2071,4104,11426,5585,18195,19798,7717
9,5355,10569,32193,20640,86211,82313,28981
2,4331,10180,25917,32370,43681,45774,42426
8,3541,4342,13253,3396,20219,20657,7049
2,1116,2731,7356,5770,16375,15380,7380
6,194,466,1337,462,2808,1870,607
1,207,728,1986,3254,4330,4049,4376
6,108,195,558,723,1005,980,884
7,192,627,1590,855,3179,4073,1684
1,431,2510,6143,12534,17295,16926,14922
3,904,4303,11282,5019,40427,42459,12329
2,1906,14867,37045,90508,91665,92988,102932
2,353,513,1574,782,3362,3122,1350
2,1129,2022,5574,1954,10135,12128,5513
2,447,599,2404,57,4806,4140,308
1,395,3215,7927,16596,20658,20547,23328
4,2252,3152,8354,6650,11986,13912,9918
6,637,492,1394,397,994,969,617
5,108,125,318,157,323,344,235
3,209,411,1129,836,2236,2354,1128
1,356,541,1224,2029,2645,2650,2616
2,4408,7262,19428,3197,22660,29227,14010
1,79,239,578,881,1379,1112,891
6,3298,10662,26427,46957,59917,60143,60849
9,418,1219,3394,4243,8936,9317,5695
1,480,4129,9969,19560,23895,23472,27267
2,96,553,1392,2463,3068,3079,2884
3,226,640,2257,280,4933,5555,710
4,32,24,53,49,92,120,98
6,1,0,2,0,0,0,3
2,715,3457,8370,10262,21315,22553,17099
6,4,12,28,31,101,122,56
9,13290,16653,43864,16995,91373,88163,29370
8,2879,5175,15489,14721,36174,35734,19572
9,2722,6043,15790,21215,35152,32613,27289
1,1957,7473,18421,25109,43022,42405,37540
5,16,7,26,15,24,34,37
6,9,14,34,80,171,184,99
6,6534,10322,24400,11164,30120,42169,26121
6,25,10,64,41,64,47,61
1,462,2744,6820,9497,15562,16750,15428
3,1114,3362,12364,2598,32287,40468,8240
1,48,79,229,170,458,584,311
6,900,1990,6460,1206,11791,11969,2104
8,370,494,1747,334,3654,3654,430
1,330,2396,5982,12521,18527,17556,15370
7,779,1787,4631,2476,6914,10953,5092
1,1433,4122,10563,11689,21391,21907,19070
7,1135,1181,3283,1473,3821,4390,3241
9,8890,12601,33008,17643,45429,48633,33411
3,2402,9877,26236,35485,49417,48384,48937
1,15,3,33,20,17,53,29
5,6,3,13,27,58,45,21
7,318,1009,2846,2620,8807,8903,4265
3,651,1424,5008,1188,11568,12058,2197
1,37,58,127,88,133,161,138
3,91,525,1229,2372,3254,3714,2822
9,3203,9545,25886,35292,71668,72019,49130
7,226,488,1292,41,3571,3408,118
2,1882,14828,36246,64255,87209,83198,100259
8,1916,3573,10377,14512,26409,23610,18544
1,454,4166,10146,21723,28525,27090,30302
5,12,10,41,119,148,119,101
2,47,82,190,126,204,238,274
6,2,0,4,1,0,7,4
9,464,1933,4926,6643,12665,13931,11181
2,524,756,2601,591,3360,3780,1318
4,1036,1209,3461,5907,7470,7187,7015
1,99,214,499,454,1518,1770,1185
2,4286,5310,14516,7074,21632,22768,12564
8,362,2056,5037,9868,13275,13913,14411
5,1,0,2,1,1,1,0
6,13,9,26,43,101,132,73
6,2,0,5,6,1,2,1
2,99,178,493,170,1010,1129,297
7,1451,3374,10096,5520,21792,28959,10133
3,88,260,710,1061,1647,1590,1635
1,217,366,896,1065,1557,1407,1124
3,16,23,61,52,138,118,70
7,3752,12928,38967,8286,79434,106804,28321
6,92,89,175,333,518,610,492
2,133,717,1758,3040,3876,3333,4313
4,1016,1776,4462,5689,8363,8432,7501
3,837,1690,4352,2314,8787,8887,4339
3,346,976,3233,631,7462,7948,1057
1,1749,5753,15320,22893,35579,33057,28404
5,35,78,220,331,401,267,238
6,956,3258,8097,13828,18100,18059,18415
5,151,211,597,297,998,1008,404
1,859,4221,10376,16333,24121,23125,22849
1,287,1300,3012,4114,7104,6588,6119
2,2061,10092,25503,61630,64778,52171,52878
2,404,1441,3489,6512,9517,9579,8369
9,3253,4409,12677,17238,28514,25913,21098
6,74,61,155,225,412,434,279
1,1758,7069,17650,22729,37142,44157,38639
4,6560,5718,17146,29638,33826,26749,31449
1,2600,5591,14926,14113,32169,36285,20240
5,6,6,23,16,60,92,37
6,2,1,4,6,13,17,8
1,436,2499,5895,13974,15131,14024,17378
6,3,1,5,6,12,12,14
5,1,2,0,0,0,2,1
3,198,378,1196,449,2320,2632,689
5,47,119,344,140,680,792,360
3,6,6,6,8,18,24,5
4,85,60,186,73,194,232,156
3,39,46,132,0,204,181,9
9,15776,19309,57022,15322,116240,86683,22400
7,10973,19029,46424,24947,65665,91037,54297
1,636,3841,9386,17020,23314,21558,22866
1,5912,15250,46235,10493,90113,128887,49794
1,305,2513,5984,12315,15629,14823,17462
8,528,1560,5261,2494,12705,15601,3879
6,1,2,1,11,12,2,0
9,5771,9036,25005,22991,65384,66344,31939
6,73,261,642,544,1751,1620,807
3,379,708,2325,579,4133,4400,1263
4,169,225,600,851,835,707,963
1,207,253,589,409,782,1029,794
2,1927,7068,21730,12170,75726,51054,18704
2,335,791,1868,2682,2685,4147,3920
1,8,33,82,177,180,168,151
1,36,272,607,1353,2242,2337,2278
5,3,4,7,1,5,3,4
2,1104,2105,6119,2960,11680,11222,6471
7,2899,4916,13113,6420,20888,23031,12230
7,3451,4222,10878,8627,13545,20025,19114
7,3288,6491,15763,21610,35759,37642,30726
1,149,947,2319,3912,5909,6285,5844
2,316,1202,3972,488,10470,11261,2532
6,115,203,514,393,699,797,584
1,1043,4660,11714,28007,32475,30937,31112
6,129,106,218,264,541,573,422
9,2125,4712,11944,19519,29517,30255,26489
5,47,24,75,158,166,216,207
2,12353,14446,40775,7287,42624,49708,19203
2,1294,3392,9356,9763,23359,24009,18193
6,1058,4450,11367,31761,25905,16824,27284
7,165,250,648,207,1099,1202,325
3,27,23,101,0,124,104,6
5,88,320,868,1088,1826,2140,1259
7,365,983,2348,1947,6444,6176,2185
2,301,644,1756,1914,2674,3103,2798
5,4,6,22,93,126,111,45
1,722,3538,8633,12666,21712,23027,18890
2,3,1,5,0,15,27,12
4,86,74,229,248,480,521,394
1,475,5638,13567,34937,39074,32657,41374
2,445,711,2137,1367,5323,4730,2512
3,119,395,1341,489,3399,3201,622
1,1499,3752,9352,13289,19869,20169,19499
1,2737,5736,15084,9771,26616,36583,21588
5,344,934,2840,1683,6047,6006,2777
6,27,20,65,117,170,175,130
8,873,1760,5043,4118,8230,10075,6732
9,2632,4681,11960,7921,31586,22957,9809
5,7,32,73,181,452,342,102
1,156,614,1627,1633,3491,3841,2497
9,2368,5318,14927,16566,36820,33737,22206
7,656,2301,6041,10405,10419,10881,14473
7,378,2014,5027,6572,10988,11228,10761
1,685,2163,5400,9918,12802,12920,13228
5,2,14,44,142,195,130,45
6,382,589,1800,1333,4679,4552,1887
9,1374,1990,5632,3248,10787,9909,4406
5,78,113,291,144,508,624,332
1,2449,15322,37019,86121,95828,86707,102474
8,599,738,1765,2015,3987,4202,2778
7,612,1860,5192,2021,12353,15013,4684
3,192,831,2542,2772,8176,6909,3358
9,17782,15476,52299,13645,107837,87795,21152
1,1291,3158,7862,9210,16177,17033,14403
8,705,1635,5165,1185,12558,14218,2899
1,329,470,1027,134,1859,1650,317
9,15,14,42,23,61,65,39
5,4,3,6,19,34,34,20
8,19,35,63,0,123,69,18
8,1306,2478,7751,4734,17017,17042,8172
7,905,2036,5209,4708,10828,11418,7610
9,126,577,1824,1126,3886,3271,1425
1,107,256,662,711,1139,1179,982
5,1273,4605,11730,17554,26518,26458,23215
2,1046,992,2652,123,2028,2426,750
5,7,6,13,24,48,47,22
9,601,2859,6828,13673,18957,20297,19794
1,204,871,2159,5251,6378,5869,6542
1,2572,9643,24213,33446,56424,57209,48468
2,606,2044,7576,2038,19223,20834,7596
6,88,141,321,500,480,653,578
6,159,1060,2694,5744,6479,5860,6858
6,6,4,11,6,25,39,27
2,71,92,246,181,489,547,281
3,1637,4259,11287,14090,20466,22208,19736
1,434,3361,8154,18282,24275,23773,24914
3,13,27,56,21,41,42,44
1,1526,2698,6527,3785,8924,9621,6762
2,945,2648,6884,7787,13422,14787,10418
7,24807,39012,89629,5742,77990,188685,86767
3,138,518,1629,187,4067,4299,795
2,50,139,416,87,860,849,156
1,1831,6467,15885,23576,32458,30927,31840
1,264,1180,2787,3589,6238,6073,4826
9,3737,6192,15940,7627,33137,34573,12109
5,5,6,9,7,33,48,21
7,76,98,258,338,382,377,369
2,302,574,1313,1768,1973,1567,1955
2,2391,6878,17104,17531,30038,38246,35119
2,669,1897,5839,4234,11893,12694,7777
1,1365,11653,28329,72821,82895,75966,88982
2,1837,11046,27862,46725,69491,64380,64159
8,1942,4543,12520,13283,26163,26808,19076
3,402,1886,6173,2409,14753,17340,3477
2,76,83,177,110,346,349,335
4,49,33,99,144,187,195,200
3,113,179,511,366,1473,1411,468
9,14504,21268,55628,28793,63816,71900,53440
2,1327,2465,6335,3714,9792,12537,7619
7,322,613,2036,627,4390,5440,1517
1,1561,5065,13094,20708,27923,29581,27194
1,767,3714,9296,12734,20148,20827,20300
8,3972,8439,28419,5640,75095,47761,13526
2,3023,7322,19472,22305,39415,40198,32262
6,27,17,51,39,93,134,85
6,104,141,332,119,264,237,269
1,1605,4390,10648,12651,23890,26709,21969
1,693,4690,11421,20595,24821,23058,30278
1,3200,11544,28836,44509,68020,79970,70383
2,2575,7371,18767,28687,37910,38344,36679
7,186,452,1234,567,2719,2815,609
6,8,11,8,10,34,46,26
2,63,135,474,185,1223,1157,293
2,1025,4409,13193,5160,29483,18159,8645
2,35,41,109,94,104,80,120
9,1631,3174,8687,5173,20538,18540,7954
6,539,497,1515,481,1692,1921,1008
1,858,3144,8044,9801,18361,22420,17041
6,681,1353,3438,2720,4735,5212,4939
7,49,83,207,110,277,217,159
5,1,0,2,0,4,2,0
8,98,87,238,119,257,226,163
7,1139,2268,6665,682,11153,18235,5686
3,2170,3153,9225,3304,14506,18948,7948
7,1063,2948,7465,8731,17570,16427,3409
9,5637,16046,39972,68196,87249,88864,76496
7,324,877,2407,1746,4072,4396,2987
1,344,1124,2765,3800,5257,5351,5823
6,242,192,462,821,1529,1660,1267
7,720,1115,2790,1634,4005,4656,2816
2,794,1804,5007,8099,12983,12199,9713
1,837,5349,13204,28556,32635,32120,37948
2,1149,2884,7888,4674,11311,15973,8721
2,32,252,572,969,1289,1015,1207
9,4792,8958,25156,20007,70964,66865,27077
2,334,1487,4179,6045,11094,10372,7783
1,752,3336,8176,17856,20734,20258,22448
1,3291,16557,59492,6391,138039,190561,38436
9,1942,5624,13919,27297,38769,38958,32922
8,2163,6967,20649,15107,47524,54125,22383
1,424,787,1900,2098,2591,1976,2411
8,2129,7016,22268,10867,55707,64784,15992
2,1955,7516,21660,4142,37300,52704,29325
7,3766,5680,14961,15212,24686,27535,22684
6,9,7,20,6,39,28,14
9,1165,6398,16048,31954,44917,46000,42669
3,11,5,26,14,47,82,18
6,31,56,102,234,417,415,254
9,731,1590,4082,4619,7929,8904,7677
1,599,3797,9168,14829,21936,21060,22707
7,5,5,26,1,34,6,6
2,595,1744,5347,5176,13665,13148,7222
5,13,29,71,321,403,287,152
3,105,150,436,142,610,754,377
1,515,3438,8359,19396,20853,21586,24144
9,1630,9148,22342,63388,61893,58442,60825
4,1242,1854,4654,1813,6013,6932,3176
2,6130,22559,58288,1666,97414,156051,51018
9,854,1854,4711,2017,12057,10072,2993
6,234,687,1737,3190,4433,4307,4181
7,509,1448,3581,605,6772,9144,1194
2,1926,5443,13974,14645,21867,23872,24676
5,79,102,343,8,664,668,50
6,13,17,35,31,95,111,96
4,691,768,1923,1206,2729,2978,2003
8,1049,3050,8456,7174,19457,19721,11137
2,1132,4832,11668,1930,26762,19626,16018
4,612,2578,6173,12367,14848,15531,17456
2,17370,40724,116952,93897,349400,346215,138120
7,409,1646,4167,654,11316,11857,929
2,1673,1549,6081,745,6497,8087,3382
1,198,1407,3562,6279,8767,7952,8401
2,121,133,366,254,428,399,467
3,492,2213,5767,13950,14854,12957,14568
7,462,749,1849,214,2633,4641,2076
2,402,829,2312,1875,4079,3320,2809
2,967,4057,11083,13613,28481,26841,17723
1,303,1318,3138,5579,7010,6414,7574
1,330,726,1696,2176,2274,2045,2570
1,205,345,913,1001,1287,1384,1493
5,478,929,2887,649,7709,7973,1140
2,224,392,1145,1329,2160,2070,1549
2,363,2798,6524,15071,16546,16465,18654
2,33,51,90,35,146,75,51
8,153,305,904,405,2043,1657,775
1,600,3088,7623,17359,22186,20046,20288
2,1606,4696,13266,11464,30959,31151,17625
8,621,1274,3600,2650,7671,6468,3568
6,3,4,10,56,62,43,13
7,3856,11056,32915,11991,73273,89438,23977
7,453,1627,4489,2879,8523,9561,2373
2,830,1562,4428,3216,6234,6740,4600
9,877,1197,3073,1682,5059,5813,2793
1,2204,5860,14578,22613,27527,27957,28200
4,5182,4921,12316,13154,18546,18648,17409
7,462,1680,4477,361,11143,15273,2113
8,376,1139,3118,3239,7476,6778,4175
8,364,602,1576,1181,2597,2885,1913
1,372,1256,3055,6155,7243,7368,7395
8,456,882,2158,1155,2386,2688,2393
6,44,32,80,106,234,307,186
2,2130,5219,15626,1297,22229,33466,16195
6,42,51,99,49,131,139,112
2,890,1269,3516,2946,5210,5829,4521
6,109,117,275,188,353,374,239
6,6,6,8,7,37,47,22
1,174,1003,2376,3295,4755,4123,5503
3,761,1642,4818,1315,9975,11372,3792
1,1479,6604,16294,23947,39257,40759,34333
2,2022,4928,13146,19732,25191,25506,26101
1,214,346,822,657,1067,1120,1123
1,270,1911,4541,7436,9392,7931,12008
9,1244,3103,8026,10450,19562,20694,15710
9,1245,3503,9346,12899,23743,22771,16986
3,98,547,1981,1660,4236,5658,2999
8,393,1038,3689,412,7777,10008,1597
3,19,15,66,37,103,128,63
5,83,238,718,633,1203,1350,808
2,149,443,1019,999,1408,1333,2564
8,1901,5448,19745,1914,46565,56526,9755
8,386,1094,3474,655,8854,9497,2304
6,10,5,21,48,50,51,49
3,323,922,3357,2747,5648,5227,4868
6,106,160,448,283,595,587,443
5,86,69,161,71,255,336,134
4,235,829,2312,1335,6116,6174,2678
9,347,526,1949,178,4226,4024,383
5,3,2,6,6,14,21,12
3,30,50,156,62,295,320,116
1,2470,18064,43298,119430,116556,95415,129457
2,1419,2738,6892,239,13819,13521,2158
3,1039,3267,12098,2465,31029,30979,4993
6,2,1,4,0,6,8,2
3,95,133,293,279,496,482,326
4,284,401,1044,380,1411,1672,978
3,81,340,965,219,2584,2367,607
2,3496,16500,40153,82488,91458,89705,95115
1,871,4967,11746,20630,27617,26061,28700
1,938,4853,11607,27533,31220,27874,31847
2,295,1965,4818,10420,10742,9557,12371
1,592,2337,5775,7009,14570,14176,11282
2,1692,5102,13144,16951,24232,24496,25459
2,2810,9918,24647,33332,56884,60803,49624
2,3954,4914,12938,7595,18027,19992,13323
1,513,3592,8637,17538,23172,22382,26183
7,2133,7336,17868,28788,41462,41172,35551
2,83,107,297,53,382,576,147
3,199,590,2037,167,4355,5090,422
6,2,0,4,0,1,2,1
2,240,504,1302,734,1763,2545,1909
2,188,806,1979,3342,4638,4846,4184
3,99,147,418,296,716,676,327
2,182,228,491,108,690,880,548
1,511,2751,6805,12956,15569,15218,18315
6,139,256,648,688,1527,1555,1245
2,2322,3842,10021,5581,14867,15630,10924
2,1291,4906,12237,15181,26351,28905,26283
6,4,4,11,0,11,13,5
6,76,28,153,176,332,367,260
2,1439,15195,37630,91985,110800,106253,116206
4,632,934,2425,2986,1946,2284,3569
9,481,549,1525,797,3350,2716,1242
2,2463,4067,11193,6687,16943,17984,12294
2,1875,5756,16057,2287,24323,42215,26253
4,1533,1977,4980,6850,9498,8495,7843
5,1,0,3,6,7,9,6
6,39,211,523,584,860,1222,951
6,147,958,2193,4677,5637,5514,5779
3,207,433,1118,274,1325,2345,910
8,1461,2587,7821,4581,17490,20134,5999
2,2182,5106,13486,25159,29115,24152,24996
4,22478,27404,67840,28777,77353,87933,52151
6,67,466,1150,4303,4062,3710,4465
4,693,1031,2406,2265,4512,4191,2682
1,404,2892,6825,16784,20159,20518,22024
6,17,5,34,54,90,93,89
1,87,472,1184,3402,4032,4035,3825
6,46,13,96,147,233,246,196
3,311,825,1974,958,3027,3248,1715
2,458,1108,2876,3460,6354,5999,4090
1,664,4085,9733,23303,25943,23586,28526
6,79,70,161,15,224,333,57
1,224,1527,3691,8050,10547,10342,11976
9,1100,1752,4255,3157,5681,5173,4968
1,291,1661,3950,8373,11146,10171,10987
3,447,703,2364,201,4783,5237,565
6,541,1535,3980,6519,8978,8801,8511
4,467,766,2156,1229,3852,4248,2049
5,2720,4475,10802,6094,9308,10041,7369
6,788,2277,5594,10639,12657,10474,9569
3,519,1223,3330,1402,8752,10388,2605
1,295,1193,3198,3047,7419,7525,5348
6,4,6,21,85,117,113,70
3,2551,9116,33171,7711,59149,86799,28133
1,205,1641,3809,8793,9280,8530,10634
2,130,199,554,229,642,909,499
2,1637,6919,17617,24729,41868,45080,37798
3,74,80,207,129,310,290,198
2,259,837,2553,2835,6459,5824,3418
7,6114,12009,30745,13831,51274,68330,37432
5,54,41,102,58,63,32,70
1,458,3401,8131,20343,19542,19009,23799
7,117,256,669,484,1142,1055,582
1,358,1859,4528,8846,9830,9535,11802
9,138,201,523,242,776,873,527
8,2061,7010,17553,15550,44195,32829,5442
1,113,374,925,2418,1979,1096,2276
1,51,163,421,145,621,701,250
9,3424,6183,16403,14722,29241,33826,27710
5,2632,2824,6989,2341,4573,4169,2985
3,1912,4591,14548,5158,29974,40311,12803
2,282,2477,5917,12232,16661,16324,18062
1,511,4858,11541,28561,32549,33545,38086
2,2081,5090,12756,13352,24492,26923,21896
8,525,2348,6403,8449,15592,15212,11908
9,488,3055,7442,15486,19658,20705,21582
3,2016,4048,13667,2340,26938,36181,9184
6,16,13,44,7,37,44,15
7,6358,12258,29530,16609,47850,71222,44131
1,427,3836,9031,16664,22142,20265,25670
2,2583,5321,14828,6323,20138,31321,14926
2,425,747,2729,589,3998,4572,1210
9,1233,3535,9013,13860,23487,24179,18201
1,1086,1835,4785,3694,8206,9647,5088
1,494,4269,10446,22407,29227,28508,27773
5,10,10,29,0,27,42,18
1,760,3914,9282,21471,24610,20497,25188
1,1099,5648,13923,26325,32953,33555,35756
5,2378,3604,9109,4928,10741,12359,7989
2,7394,18879,49069,17923,70580,58521,25263
8,1,1,2,0,0,0,5
6,24,30,48,60,79,102,88
8,805,2006,5764,3412,13748,12794,5180
4,2877,3850,11064,9942,22844,26233,15320
6,227,444,1104,1076,1988,1740,1407
6,3361,4911,12026,15346,27472,30242,25335
3,840,1835,6204,1867,13087,13588,3577
2,237,1162,2861,8010,8027,6598,7960
1,592,1804,4369,6017,8070,8539,9390
6,605,725,1826,1671,3233,3404,2667
5,3,3,13,35,72,52,29
1,218,476,1162,2330,2715,2311,2848
2,3759,8284,21483,16276,36870,43964,32408
6,1064,5135,12341,30392,30583,26950,34809
2,921,6621,17693,15772,49607,43050,32670
2,87,383,1138,852,2488,2655,1204
5,1,11,31,30,49,66,68
6,18,18,39,39,91,68,54
2,2326,5324,13299,11189,22305,24666,21308
7,8032,8578,21831,1288,23972,41980,10879
2,186,818,2075,2826,6054,6408,4805
3,101,203,744,94,1465,1734,449
2,394,561,1502,625,3077,3157,937
1,1070,4766,11382,21811,24537,22743,29524
1,180,236,538,135,595,604,365
2,357,1035,2756,2785,3307,3967,4743
2,561,1288,3156,2314,5699,6227,4523
9,1619,2647,7560,5829,19585,20152,8694
6,108,204,550,625,650,781,812
1,1191,5748,14336,24371,34738,32858,32624
6,19,26,30,33,48,60,36
1,156,128,349,368,731,729,570
2,49,78,210,216,440,399,313
3,48,104,266,199,562,643,251
5,2,1,6,0,2,12,4
1,447,2921,7011,17605,18041,17080,21347
2,601,866,2407,175,2812,5112,1613
7,1420,2960,7656,6910,14993,16611,9913
6,339,411,1049,1089,1455,1529,1588
1,1979,7852,19687,27153,49953,51841,41879
6,2767,6032,16814,14835,43178,40506,22786
2,262,1424,3383,7818,7218,7106,9562
6,468,1371,3794,3686,7818,9391,6293
8,163,1033,2644,5522,6971,6315,6548
2,2181,6452,16031,21689,31345,32610,30466
6,261,499,1304,545,2356,2565,1199
2,122,679,1956,3324,5871,5176,4308
5,22,24,79,8,76,72,30
5,48,130,336,467,478,516,530
4,501,577,1517,153,1321,1560,783
3,415,1276,3487,1178,8083,8814,2463
6,423,1770,6111,3760,16362,18566,8081
3,892,4448,11473,24252,32230,32753,30106
3,457,690,2222,246,4748,4906,686
2,239,561,1468,1299,1958,2191,2402
6,234,477,1304,60,1217,2656,629
3,2,1,3,2,1,2,1
9,789,1805,5755,2344,13716,12059,3476
3,4,2,7,0,5,11,2
5,249,273,602,167,388,532,302
1,1812,7928,20616,19244,49221,55886,32185
6,48,100,210,223,470,563,406
1,25,16,56,20,73,68,57
1,373,2871,6904,11098,17536,17804,18419
9,1760,4696,13536,11640,29493,29970,15968
1,304,471,1127,448,1559,1621,681
1,561,3478,8403,20444,24670,24998,24463
3,2088,3276,9386,5674,14597,14781,11105
6,66,127,294,384,484,512,450
2,266,607,1877,729,3959,3722,1182
7,8023,11257,28274,10508,42167,68754,41155
1,1075,4849,12054,22777,25907,22061,26139
1,162,944,2287,5024,6544,6104,7260
7,13536,22636,66018,19214,120231,156577,62288
